product_id,category,demand_class,risk_class,primary_risk_driver,scenario_demand_multiplier,scenario_supplier_delay,scenario_supplier_delay_rate,scenario_safety_stock,scenario_reorder_point,scenario_order_quantity,scenario_purchase_quantity,scenario_purchase_orders,scenario_inventory_days,scenario_fill_rate,scenario_stockout_rate,scenario_lost_sales,scenario_total_cost,cost_change_vs_optimized,cost_savings_vs_optimized,lost_sales_change_vs_optimized,lost_sales_increase_vs_optimized,fill_rate_change_vs_optimized,inventory_days_change_vs_optimized,scenario_severity,scenario_recommendation,scenario,scenario_opportunity_score,opportunity_class
P01659,Home Appliances,Seasonal,Low,Demand Volatility,1.2,0.0,0.0,33.75,227.76,610.8,9772.8,20.0,29.7083,0.9629,0.0378,69.0,1679.7799,218.4399,-218.4399,19.0,19.0,-0.031,4.9083,Severe,Immediate contingency planning,Combined Stress,0.0846745291674611,Low exposure
P00007,Electronics,Stable,Low,Supplier,1.2,0.0,0.0,47.3,274.8,1339.2,21427.2,20.0,22.0733,0.9841,0.0168,134.0,2785.485,130.535,-130.535,28.0,28.0,-0.01,-2.0067,Severe,Immediate contingency planning,Demand Surge,0.08466449663670156,Low exposure
P00469,Electronics,Volatile,Low,Demand Volatility,1.0,0.403,0.0812,82.8,497.9,932.0,14912.0,16.0,34.3056,0.9717,0.0292,123.0,2870.6102,285.9302,-285.9302,12.0,12.0,-0.021,8.3656,High,Increase inventory protection,Supplier Disruption,0.08466120949854344,Low exposure
P01587,Office Supplies,Trending,Low,Demand Volatility,1.2,0.21,0.0833,392.7,1988.4,5506.8,132163.2,29.0,15.6567,0.9897,0.0114,48.0,6509.8483,305.0683,-305.0683,10.0,10.0,-0.01,-1.4233,Severe,Immediate contingency planning,Demand Surge,0.08465392790012904,Low exposure
P01837,Electronics,Trending,Low,Supplier,1.2,0.17,0.0833,55.0,276.0,760.8,18259.2,29.0,16.17,0.9829,0.021,139.0,2565.4748,120.2248,-120.2248,29.0,29.0,-0.01,-1.47,Severe,Immediate contingency planning,Demand Surge,0.08465035111436109,Low exposure
P00667,Electronics,Seasonal,Low,Supplier,1.2,0.325,0.0812,45.0,299.52,800.4,12806.4,20.0,29.6125,0.9648,0.0378,62.0,1819.637,236.627,-236.627,17.0,17.0,-0.031,4.8925,Severe,Immediate contingency planning,Combined Stress,0.08464442520948139,Low exposure
P01539,Electronics,Trending,Low,Demand Volatility,1.0,0.0,0.0,95.45,496.6,1583.0,25328.0,16.0,32.6261,0.9759,0.0251,87.0,3249.1112,323.6312,-323.6312,8.0,8.0,-0.021,7.9561,High,Increase inventory protection,Supplier Disruption,0.08463284249391026,Low exposure
P01143,Office Supplies,Stable,Low,Demand Volatility,1.2,0.02,0.0208,79.2,477.6,782.4,37555.2,58.0,8.6992,0.9869,0.0182,125.0,3163.7831,148.2631,-148.2631,26.0,26.0,-0.01,-0.7908,Severe,Immediate contingency planning,Demand Surge,0.08462337747047739,Low exposure
P00260,Electronics,Volatile,Low,Supplier,1.0,0.325,0.0812,77.05,465.4,872.0,13952.0,16.0,34.3982,0.9708,0.0306,128.0,2852.6958,284.1458,-284.1458,12.0,12.0,-0.021,8.3882,High,Increase inventory protection,Supplier Disruption,0.0846183869765578,Low exposure
P00007,Electronics,Stable,Low,Supplier,1.0,0.0,0.0,49.45,297.7,1116.0,17856.0,16.0,31.8458,0.9731,0.0278,117.0,2948.6538,293.7038,-293.7038,11.0,11.0,-0.021,7.7658,High,Increase inventory protection,Supplier Disruption,0.08461448099641139,Low exposure
P01401,Electronics,Stable,Low,Supplier,1.0,0.221,0.1083,47.15,284.7,711.0,17064.0,24.0,21.9535,0.9722,0.0306,130.0,2850.8411,283.9611,-283.9611,12.0,12.0,-0.021,5.3535,High,Increase inventory protection,Supplier Disruption,0.08461395449515748,Low exposure
P00631,Office Supplies,Stable,Low,Demand Volatility,1.2,0.04,0.0417,236.5,1430.4,4689.6,112550.4,29.0,15.6842,0.9895,0.0114,64.0,5840.2492,273.6892,-273.6892,13.0,13.0,-0.01,-1.4258,Severe,Immediate contingency planning,Demand Surge,0.08460072810675114,Low exposure
P00645,Electronics,Stable,Low,Demand Volatility,1.2,0.052,0.0542,33.75,226.2,566.4,13593.6,29.0,20.4005,0.9653,0.0365,60.0,1800.1189,234.0889,-234.0889,17.0,17.0,-0.031,3.3705,Severe,Immediate contingency planning,Combined Stress,0.08458351518759631,Low exposure
P00727,Electronics,Seasonal,Low,Demand Volatility,1.2,0.25,0.0625,74.8,430.8,1495.2,23923.2,20.0,22.495,0.985,0.0168,129.0,2915.1935,136.6135,-136.6135,27.0,27.0,-0.01,-2.045,Severe,Immediate contingency planning,Demand Surge,0.08457708865854516,Low exposure
P00690,Electronics,Trending,Low,Demand Volatility,1.2,0.42,0.25,82.5,415.2,1146.0,27504.0,29.0,16.5275,0.9856,0.0168,130.0,2914.8998,136.5997,-136.5997,27.0,27.0,-0.01,-1.5025,Severe,Immediate contingency planning,Demand Surge,0.08457675748234957,Low exposure
P01211,Home Appliances,Seasonal,Low,Supplier,1.2,0.0,0.0,70.4,410.4,1431.6,22905.6,20.0,22.9258,0.9846,0.0168,132.0,2912.686,136.496,-136.496,27.0,27.0,-0.01,-2.0842,Severe,Immediate contingency planning,Demand Surge,0.08457426886122767,Low exposure
P00543,Electronics,Trending,Low,Demand Volatility,1.2,0.0,0.0,58.3,290.4,1201.2,19219.2,20.0,22.3117,0.9833,0.0168,137.0,2699.9884,126.5284,-126.5284,28.0,28.0,-0.01,-2.0283,Severe,Immediate contingency planning,Demand Surge,0.08456834514791672,Low exposure
P01174,Home Appliances,Stable,Low,Supplier,1.2,0.156,0.0812,27.5,190.32,716.4,11462.4,20.0,28.738,0.9643,0.0392,64.0,1720.322,223.712,-223.712,18.0,18.0,-0.031,4.748,Severe,Immediate contingency planning,Combined Stress,0.08456776898031051,Low exposure
P01531,Home Appliances,Volatile,Low,Supplier,1.2,0.0,0.0,22.5,149.76,282.0,4512.0,20.0,30.5589,0.954,0.0474,79.0,1421.1701,184.8101,-184.8101,22.0,22.0,-0.031,5.0489,Severe,Immediate contingency planning,Combined Stress,0.0845673164564453,Low exposure
P00890,Electronics,Volatile,Low,Demand Volatility,1.2,0.156,0.0812,43.75,291.72,548.4,8774.4,20.0,31.613,0.9624,0.0378,68.0,1639.6171,213.2171,-213.2171,19.0,19.0,-0.031,5.223,Severe,Immediate contingency planning,Combined Stress,0.08454919097656972,Low exposure
P01912,Accessories,Trending,Low,Demand Volatility,1.2,0.0,0.0,119.9,600.0,829.2,39801.6,58.0,9.7533,0.9871,0.0141,122.0,3304.2245,154.8445,-154.8445,25.0,25.0,-0.01,-0.8867,Severe,Immediate contingency planning,Demand Surge,0.0845480382248398,Low exposure
P00590,Electronics,Seasonal,Low,Demand Volatility,1.2,0.31,0.125,46.2,266.4,924.0,14784.0,20.0,22.8617,0.9812,0.021,139.0,2469.4551,115.7251,-115.7251,29.0,29.0,-0.01,-2.0783,Severe,Immediate contingency planning,Demand Surge,0.08454236607615286,Low exposure
P01129,Home Appliances,Volatile,Low,Supplier,1.0,0.325,0.0812,65.55,400.4,752.0,12032.0,16.0,33.618,0.9692,0.032,133.0,2720.7314,271.0014,-271.0014,13.0,13.0,-0.021,8.1979,High,Increase inventory protection,Supplier Disruption,0.0845362255430922,Low exposure
P01085,Accessories,Volatile,Low,Supplier,1.2,0.0,0.0,151.25,1015.56,1272.0,30528.0,29.0,22.4849,0.9682,0.0324,29.0,2456.6784,319.4684,-319.4684,8.0,8.0,-0.031,3.7149,Severe,Immediate contingency planning,Combined Stress,0.0845329424745638,Low exposure
P00468,Accessories,Stable,Low,Demand Volatility,1.2,0.12,0.0625,66.0,396.0,1945.2,31123.2,20.0,22.3483,0.9863,0.0141,123.0,3290.6798,154.2098,-154.2098,25.0,25.0,-0.01,-2.0317,Severe,Immediate contingency planning,Demand Surge,0.0845328065196704,Low exposure
P01763,Electronics,Volatile,Low,Supplier,1.2,0.88,0.25,94.6,548.4,1336.8,21388.8,20.0,24.035,0.9842,0.0168,131.0,2873.2583,134.6483,-134.6483,27.0,27.0,-0.01,-2.185,Severe,Immediate contingency planning,Demand Surge,0.08452992724843185,Low exposure
P00863,Personal Care,Stable,Low,Demand Volatility,1.2,0.06,0.0625,201.3,1216.8,5985.6,95769.6,20.0,21.9908,0.9895,0.0114,47.0,6386.9804,299.3104,-299.3104,10.0,10.0,-0.01,-1.9992,Severe,Immediate contingency planning,Demand Surge,0.08451574823226247,Low exposure
P01306,Accessories,Stable,Low,Supplier,1.2,0.08,0.0833,58.3,349.2,1142.4,27417.6,29.0,15.5467,0.9855,0.0196,132.0,2860.6473,134.0573,-134.0573,27.0,27.0,-0.01,-1.4133,Severe,Immediate contingency planning,Demand Surge,0.0845157442678818,Low exposure
P01969,Home Appliances,Seasonal,Low,Demand Volatility,1.0,0.0,0.0,36.8,219.7,586.0,9376.0,16.0,32.507,0.9652,0.0388,145.0,2610.5241,260.0241,-260.0241,14.0,14.0,-0.021,7.927,High,Increase inventory protection,Supplier Disruption,0.08450607077147096,Low exposure
P00047,Home Appliances,Volatile,Low,Supplier,1.0,0.325,0.0812,117.3,713.7,1340.0,21440.0,16.0,33.8824,0.975,0.0265,95.0,3094.6233,308.2433,-308.2433,9.0,9.0,-0.021,8.2624,High,Increase inventory protection,Supplier Disruption,0.08449684093038706,Low exposure
P00694,Electronics,Seasonal,Low,Demand Volatility,1.0,0.0,0.0,85.1,508.3,1361.0,21776.0,16.0,34.1734,0.9753,0.0265,91.0,3090.3363,307.8163,-307.8163,9.0,9.0,-0.021,8.3334,High,Increase inventory protection,Supplier Disruption,0.08448659366694397,Low exposure
P01892,Home Appliances,Volatile,Low,Demand Volatility,1.2,0.58,0.2083,59.4,345.6,561.6,13478.4,29.0,17.0683,0.9802,0.021,141.0,2413.524,113.104,-113.104,29.0,29.0,-0.01,-1.5517,Severe,Immediate contingency planning,Demand Surge,0.08447946419743926,Low exposure
P00876,Electronics,Stable,Low,Demand Volatility,1.0,0.156,0.1083,43.7,265.2,664.0,15936.0,24.0,22.0857,0.9718,0.0292,129.0,2787.3578,277.6378,-277.6378,12.0,12.0,-0.021,5.3857,High,Increase inventory protection,Supplier Disruption,0.08446220620258195,Low exposure
P01480,Home Appliances,Stable,Low,Demand Volatility,1.2,0.078,0.0812,21.25,148.2,558.0,8928.0,20.0,29.0255,0.9624,0.0365,69.0,1610.4203,209.4203,-209.4203,19.0,19.0,-0.031,4.7955,Severe,Immediate contingency planning,Combined Stress,0.08445807432588878,Low exposure
P00084,Electronics,Seasonal,Low,Supplier,1.2,0.156,0.0812,91.25,603.72,1612.8,25804.8,20.0,30.3911,0.9681,0.0324,28.0,2431.4128,316.1828,-316.1828,8.0,8.0,-0.031,5.0211,Severe,Immediate contingency planning,Combined Stress,0.08445409374208454,Low exposure
P00300,Electronics,Trending,Low,Supplier,1.2,0.247,0.0812,51.25,296.4,944.4,15110.4,20.0,30.1276,0.966,0.0351,53.0,1907.7906,248.0906,-248.0906,15.0,15.0,-0.031,4.9776,Severe,Immediate contingency planning,Combined Stress,0.08445296884925418,Low exposure
P01952,Electronics,Seasonal,Low,Demand Volatility,1.0,0.247,0.1625,44.85,267.8,717.0,11472.0,16.0,32.6657,0.9684,0.0333,136.0,2683.792,267.322,-267.322,13.0,13.0,-0.021,7.9657,High,Increase inventory protection,Supplier Disruption,0.08444792628990125,Low exposure
P00566,Personal Care,Trending,Low,Supplier,1.0,0.078,0.0812,147.2,776.1,2484.0,39744.0,16.0,33.7899,0.9786,0.0224,18.0,3755.112,374.032,-374.032,2.0,2.0,-0.021,8.2399,High,Increase inventory protection,Supplier Disruption,0.08444268579665727,Low exposure
P00335,Electronics,Seasonal,Low,Supplier,1.2,0.247,0.0812,61.25,402.48,1076.4,17222.4,20.0,31.2776,0.9667,0.0337,47.0,2046.9925,266.1925,-266.1925,13.0,13.0,-0.031,5.1676,Severe,Immediate contingency planning,Combined Stress,0.08442082023824087,Low exposure
P00644,Home Appliances,Seasonal,Low,Supplier,1.0,0.156,0.0812,83.95,509.6,1367.0,21872.0,16.0,33.3667,0.9753,0.0251,91.0,3057.7172,304.5672,-304.5672,9.0,9.0,-0.021,8.1367,High,Increase inventory protection,Supplier Disruption,0.08440862087150375,Low exposure
P01339,Electronics,Trending,Low,Demand Volatility,1.2,0.0,0.0,37.4,187.2,772.8,12364.8,20.0,23.2192,0.9794,0.0196,140.0,2345.538,109.918,-109.918,29.0,29.0,-0.01,-2.1108,Severe,Immediate contingency planning,Demand Surge,0.08440300569315422,Low exposure
P00543,Electronics,Trending,Low,Demand Volatility,1.0,0.0,0.0,60.95,314.6,1001.0,16016.0,16.0,32.1896,0.9723,0.0278,120.0,2858.149,284.689,-284.689,11.0,11.0,-0.021,7.8496,High,Increase inventory protection,Supplier Disruption,0.08439814134655928,Low exposure
P01001,Electronics,Seasonal,Low,Demand Volatility,1.2,0.0,0.0,74.8,435.6,1514.4,24230.4,20.0,23.2467,0.9851,0.0168,126.0,2961.85,138.8,-138.8,26.0,26.0,-0.01,-2.1133,Severe,Immediate contingency planning,Demand Surge,0.08439627939392377,Low exposure
P00527,Home Appliances,Volatile,Low,Supplier,1.2,0.44,0.1875,35.2,208.8,512.4,8198.4,20.0,23.2925,0.9734,0.0278,145.0,2131.6758,99.8959,-99.8959,30.0,30.0,-0.01,-2.1175,Severe,Immediate contingency planning,Demand Surge,0.08439577407385346,Low exposure
P01196,Accessories,Stable,Low,Demand Volatility,1.2,0.06,0.0625,275.0,1654.8,8126.4,130022.4,20.0,23.0358,0.99,0.01,0.0,8354.3253,391.5053,-391.5053,0.0,0.0,-0.01,-2.0942,Low,Current policy remains resilient,Demand Surge,0.08439545186995231,Low exposure
P00067,Electronics,Stable,Low,Demand Volatility,1.2,0.078,0.0812,33.75,226.2,847.2,13555.2,20.0,29.1812,0.9654,0.0365,57.0,1809.4067,235.2967,-235.2967,16.0,16.0,-0.031,4.8212,Severe,Immediate contingency planning,Combined Stress,0.08437921881119095,Low exposure
P01391,Electronics,Stable,Low,Demand Volatility,1.2,0.0,0.0,30.0,201.24,501.6,12038.4,29.0,20.5323,0.9648,0.0351,60.0,1732.9778,225.3578,-225.3578,17.0,17.0,-0.031,3.3923,Severe,Immediate contingency planning,Combined Stress,0.08437398384837372,Low exposure
P00520,Electronics,Seasonal,Low,Demand Volatility,1.0,0.403,0.1625,29.9,180.7,486.0,7776.0,16.0,31.8061,0.9615,0.0402,152.0,2553.7489,254.3689,-254.3689,14.0,14.0,-0.021,7.7561,High,Increase inventory protection,Supplier Disruption,0.08437035572645125,Low exposure
P00563,Electronics,Seasonal,Low,Demand Volatility,1.2,0.247,0.1625,30.0,196.56,523.2,8371.2,20.0,30.0677,0.9621,0.0392,68.0,1582.0971,205.7371,-205.7371,19.0,19.0,-0.031,4.9677,Severe,Immediate contingency planning,Combined Stress,0.08436968387925267,Low exposure
P00192,Accessories,Stable,Low,Demand Volatility,1.0,0.156,0.1625,62.1,386.1,971.0,23304.0,24.0,22.2312,0.9749,0.0265,106.0,2940.4574,292.8874,-292.8874,10.0,10.0,-0.021,5.4212,High,Increase inventory protection,Supplier Disruption,0.08436160731166523,Low exposure
P01791,Electronics,Seasonal,Low,Supplier,1.0,0.156,0.1083,58.65,351.0,626.0,15024.0,24.0,24.1356,0.9717,0.0292,123.0,2745.0096,273.4196,-273.4196,12.0,12.0,-0.021,5.8856,High,Increase inventory protection,Supplier Disruption,0.08436097667879815,Low exposure
P00558,Electronics,Trending,Low,Demand Volatility,1.0,0.156,0.0812,92.0,477.1,1518.0,24288.0,16.0,33.1683,0.976,0.0251,81.0,3133.4841,312.1141,-312.1141,8.0,8.0,-0.021,8.0883,High,Increase inventory protection,Supplier Disruption,0.08435645196041958,Low exposure
P00993,Home Appliances,Seasonal,Low,Demand Volatility,1.2,0.0,0.0,47.3,274.8,956.4,15302.4,20.0,23.6042,0.9817,0.0196,136.0,2510.0263,117.6263,-117.6263,28.0,28.0,-0.01,-2.1458,Severe,Immediate contingency planning,Demand Surge,0.08435471010366188,Low exposure
P00722,Electronics,Trending,Low,Supplier,1.0,0.156,0.0812,92.0,477.1,1517.0,24272.0,16.0,32.798,0.976,0.0251,82.0,3123.544,311.124,-311.124,8.0,8.0,-0.021,7.998,High,Increase inventory protection,Supplier Disruption,0.08433269126830012,Low exposure
P00205,Personal Care,Stable,Low,Demand Volatility,1.0,0.0,0.0,78.2,487.5,1842.0,29472.0,16.0,31.9119,0.977,0.0237,67.0,3315.6266,330.2566,-330.2566,6.0,6.0,-0.021,7.7819,Moderate,Monitor and prepare response,Supplier Disruption,0.08432527767937298,Low exposure
P00632,Accessories,Stable,Low,Demand Volatility,1.0,0.273,0.1625,132.25,826.8,2083.0,49992.0,24.0,22.4296,0.9784,0.0224,32.0,3604.4335,359.0235,-359.0235,3.0,3.0,-0.021,5.4696,High,Increase inventory protection,Supplier Disruption,0.08431578917868517,Low exposure
P00958,Electronics,Seasonal,Low,Demand Volatility,1.0,0.494,0.1625,71.3,426.4,1141.0,18256.0,16.0,32.2954,0.9737,0.0265,109.0,2919.7998,290.8298,-290.8298,10.0,10.0,-0.021,7.8754,High,Increase inventory protection,Supplier Disruption,0.08431222846093801,Low exposure
P01234,Electronics,Seasonal,Low,Supplier,1.0,0.078,0.0812,81.65,486.2,1299.0,20784.0,16.0,32.8906,0.9748,0.0251,97.0,3015.7134,300.3834,-300.3834,9.0,9.0,-0.021,8.0206,High,Increase inventory protection,Supplier Disruption,0.0843082168883814,Low exposure
P01837,Electronics,Trending,Low,Supplier,1.0,0.221,0.1083,57.5,299.0,634.0,15216.0,24.0,23.3289,0.9719,0.032,122.0,2715.7558,270.5058,-270.5058,12.0,12.0,-0.021,5.6889,High,Increase inventory protection,Supplier Disruption,0.08429105050497965,Low exposure
P00984,Electronics,Seasonal,Low,Demand Volatility,1.2,0.0,0.0,37.5,246.48,440.4,10569.6,29.0,21.7182,0.9641,0.0351,61.0,1705.0454,221.7254,-221.7254,17.0,17.0,-0.031,3.5882,Severe,Immediate contingency planning,Combined Stress,0.08428681251410976,Low exposure
P00123,Home Appliances,Seasonal,Low,Demand Volatility,1.2,0.0,0.0,53.75,355.68,632.4,15177.6,29.0,21.4547,0.966,0.0351,53.0,1850.3971,240.6271,-240.6271,15.0,15.0,-0.031,3.5447,Severe,Immediate contingency planning,Combined Stress,0.08427385772347533,Low exposure
P00791,Electronics,Stable,Low,Demand Volatility,1.0,0.052,0.0542,39.1,237.9,597.0,14328.0,24.0,22.8925,0.9711,0.0306,127.0,2708.4812,269.7812,-269.7812,12.0,12.0,-0.021,5.5825,High,Increase inventory protection,Supplier Disruption,0.08427366135488393,Low exposure
P00515,Electronics,Trending,Low,Demand Volatility,1.2,0.0,0.0,82.5,412.8,1707.6,27321.6,20.0,22.55,0.9858,0.0155,121.0,3059.0343,143.3543,-143.3543,25.0,25.0,-0.01,-2.05,Severe,Immediate contingency planning,Demand Surge,0.08427229324494777,Low exposure
P00576,Accessories,Volatile,Low,Demand Volatility,1.2,0.806,0.2438,120.0,808.08,1518.0,24288.0,20.0,30.7505,0.9679,0.0324,30.0,2371.525,308.395,-308.395,8.0,8.0,-0.031,5.0805,Severe,Immediate contingency planning,Combined Stress,0.08426719997570944,Low exposure
P01722,Electronics,Trending,Low,Supplier,1.0,0.156,0.1625,41.4,217.1,694.0,11104.0,16.0,31.6077,0.9682,0.0306,134.0,2606.6924,259.6424,-259.6424,13.0,13.0,-0.021,7.7077,High,Increase inventory protection,Supplier Disruption,0.08426362913688573,Low exposure
P01951,Electronics,Seasonal,Low,Demand Volatility,1.2,0.56,0.1875,47.3,273.6,952.8,15244.8,20.0,21.7617,0.9817,0.0196,135.0,2420.9626,113.4526,-113.4526,28.0,28.0,-0.01,-1.9783,Severe,Immediate contingency planning,Demand Surge,0.08425454850311748,Low exposure
P00535,Office Supplies,Trending,Low,Supplier,1.2,0.12,0.0625,140.8,711.6,2955.6,47289.6,20.0,22.6233,0.988,0.0127,98.0,4072.4348,190.8448,-190.8448,20.0,20.0,-0.01,-2.0567,Severe,Immediate contingency planning,Demand Surge,0.08424557586084047,Low exposure
P00153,Electronics,Trending,Low,Demand Volatility,1.0,0.221,0.1083,83.95,436.8,929.0,22296.0,24.0,22.7205,0.9748,0.0251,104.0,2891.4567,288.0067,-288.0067,10.0,10.0,-0.021,5.5405,High,Increase inventory protection,Supplier Disruption,0.08424447893066585,Low exposure
P00398,Home Appliances,Seasonal,Low,Supplier,1.2,0.62,0.1875,70.4,410.4,1428.0,22848.0,20.0,22.1008,0.9848,0.0168,127.0,2817.7259,132.0459,-132.0459,26.0,26.0,-0.01,-2.0092,Severe,Immediate contingency planning,Demand Surge,0.08423419264445998,Low exposure
P00499,Accessories,Volatile,Low,Demand Volatility,1.2,0.54,0.1667,85.8,506.4,825.6,19814.4,29.0,16.6742,0.9838,0.0196,131.0,2596.2259,121.6659,-121.6659,27.0,27.0,-0.01,-1.5158,Severe,Immediate contingency planning,Demand Surge,0.08421837204252157,Low exposure
P01414,Electronics,Volatile,Low,Demand Volatility,1.2,0.0,0.0,28.75,193.44,362.4,5798.4,20.0,30.7385,0.9584,0.0433,72.0,1453.9417,189.0717,-189.0717,20.0,20.0,-0.031,5.0785,Severe,Immediate contingency planning,Combined Stress,0.08420302451936282,Low exposure
P01277,Electronics,Trending,Low,Supplier,1.2,0.598,0.2167,90.0,517.92,1101.6,26438.4,29.0,20.6042,0.9678,0.0351,36.0,2199.287,285.997,-285.997,10.0,10.0,-0.031,3.4042,Severe,Immediate contingency planning,Combined Stress,0.08419624959731316,Low exposure
P00629,Electronics,Trending,Low,Demand Volatility,1.2,0.247,0.0812,83.75,480.48,1528.8,24460.8,20.0,30.487,0.968,0.0337,28.0,2346.2824,305.1124,-305.1124,8.0,8.0,-0.031,5.037,Severe,Immediate contingency planning,Combined Stress,0.0841884232380553,Low exposure
P01259,Electronics,Trending,Low,Supplier,1.2,0.221,0.1083,27.5,160.68,340.8,8179.2,29.0,20.8557,0.9623,0.042,64.0,1597.6266,207.7566,-207.7566,18.0,18.0,-0.031,3.4457,Severe,Immediate contingency planning,Combined Stress,0.08418486690269922,Low exposure
P01820,Home Appliances,Seasonal,Low,Supplier,1.2,0.31,0.125,75.9,439.2,1528.8,24460.8,20.0,23.5583,0.9853,0.0168,123.0,2974.1042,139.3742,-139.3742,25.0,25.0,-0.01,-2.1417,Severe,Immediate contingency planning,Demand Surge,0.08417677771045155,Low exposure
P00411,Home Appliances,Stable,Low,Demand Volatility,1.2,0.21,0.125,42.9,255.6,832.8,19987.2,29.0,15.6292,0.9838,0.0182,132.0,2558.6552,119.9052,-119.9052,27.0,27.0,-0.01,-1.4208,Severe,Immediate contingency planning,Demand Surge,0.08417611827965443,Low exposure
P01950,Home Appliances,Seasonal,Low,Supplier,1.2,0.0,0.0,51.7,303.6,1058.4,16934.4,20.0,23.65,0.9829,0.0168,129.0,2551.395,119.565,-119.565,27.0,27.0,-0.01,-2.15,Severe,Immediate contingency planning,Demand Surge,0.08416795406648502,Low exposure
P00958,Electronics,Seasonal,Low,Demand Volatility,1.2,0.38,0.125,68.2,393.6,1369.2,21907.2,20.0,22.385,0.9847,0.0155,125.0,2758.2277,129.2577,-129.2577,26.0,26.0,-0.01,-2.035,Severe,Immediate contingency planning,Demand Surge,0.0841672806539868,Low exposure
P01263,Home Appliances,Seasonal,Low,Demand Volatility,1.2,0.12,0.0417,41.8,241.2,560.4,13449.6,29.0,16.225,0.9806,0.0196,135.0,2329.9054,109.1854,-109.1854,28.0,28.0,-0.01,-1.475,Severe,Immediate contingency planning,Demand Surge,0.0841521430638566,Low exposure
P00481,Personal Care,Stable,Low,Demand Volatility,1.0,0.0,0.0,94.3,592.8,1498.0,35952.0,24.0,23.1173,0.9774,0.0224,63.0,3237.5163,322.4763,-322.4763,6.0,6.0,-0.021,5.6373,High,Increase inventory protection,Supplier Disruption,0.08413856390006069,Low exposure
P01660,Home Appliances,Seasonal,Low,Demand Volatility,1.2,0.25,0.125,38.5,222.0,772.8,12364.8,20.0,22.99,0.9796,0.021,137.0,2315.6892,108.5192,-108.5192,28.0,28.0,-0.01,-2.09,Severe,Immediate contingency planning,Demand Surge,0.08413615541302337,Low exposure
P00499,Accessories,Volatile,Low,Demand Volatility,1.0,0.702,0.2167,89.7,548.6,688.0,16512.0,24.0,24.0563,0.9728,0.0306,115.0,2748.3082,273.7482,-273.7482,11.0,11.0,-0.021,5.8663,High,Increase inventory protection,Supplier Disruption,0.08413558101897552,Low exposure
