product_id,category,demand_class,risk_class,primary_risk_driver,scenario_demand_multiplier,scenario_supplier_delay,scenario_supplier_delay_rate,scenario_safety_stock,scenario_reorder_point,scenario_order_quantity,scenario_purchase_quantity,scenario_purchase_orders,scenario_inventory_days,scenario_fill_rate,scenario_stockout_rate,scenario_lost_sales,scenario_total_cost,cost_change_vs_optimized,cost_savings_vs_optimized,lost_sales_change_vs_optimized,lost_sales_increase_vs_optimized,fill_rate_change_vs_optimized,inventory_days_change_vs_optimized,scenario_severity,scenario_recommendation,scenario
P01155,Personal Care,Trending,Low,Demand Volatility,1.2,0.806,0.4062,1075.0,6238.44,19945.2,319123.2,20.0,30.1156,0.963,0.0392,2237.0,40359.3975,5248.3675,-5248.3675,623.0,623.0,-0.031,4.9756,Severe,Immediate contingency planning,Combined Stress
P01156,Office Supplies,Intermittent,High,Demand Volatility,1.2,1.3,0.26,951.25,2808.0,2022.0,50550.0,30.0,33.3021,0.969,0.031,0.0,4307.972,560.212,-560.212,0.0,0.0,-0.031,5.5021,Low,Current policy remains resilient,Combined Stress
P01157,Electronics,Trending,Low,Supplier,1.2,0.429,0.2167,55.0,316.68,673.2,16156.8,29.0,20.8917,0.9586,0.042,197.0,3071.3509,399.4009,-399.4009,55.0,55.0,-0.031,3.4517,Severe,Immediate contingency planning,Combined Stress
P01158,Accessories,Stable,Low,Supplier,1.2,0.0,0.0,191.25,1319.76,3325.2,79804.8,29.0,19.9932,0.9668,0.0365,201.0,5900.5869,767.3169,-767.3169,56.0,56.0,-0.031,3.3032,Severe,Immediate contingency planning,Combined Stress
P01159,Accessories,Volatile,Low,Demand Volatility,1.2,1.378,0.325,576.25,3879.72,7294.8,116716.8,20.0,31.074,0.9543,0.0433,2008.0,25172.2833,3273.4233,-3273.4233,559.0,559.0,-0.031,5.134,Severe,Immediate contingency planning,Combined Stress
P01160,Electronics,Trending,Low,Supplier,1.2,0.0,0.0,87.5,505.44,1611.6,25785.6,20.0,29.9719,0.9679,0.0324,32.0,2440.1374,317.3174,-317.3174,9.0,9.0,-0.031,4.9519,Severe,Immediate contingency planning,Combined Stress
P01161,Accessories,Trending,Low,Supplier,1.2,0.0,0.0,665.0,3823.56,12193.2,195091.2,20.0,29.8281,0.9645,0.0392,1034.0,21962.8341,2856.0641,-2856.0641,288.0,288.0,-0.031,4.9281,Severe,Immediate contingency planning,Combined Stress
P01162,Electronics,Trending,Low,Supplier,1.2,0.728,0.2438,92.5,530.4,1689.6,27033.6,20.0,29.301,0.9674,0.0337,50.0,2633.3303,342.4403,-342.4403,14.0,14.0,-0.031,4.841,Severe,Immediate contingency planning,Combined Stress
P01163,Home Appliances,Stable,Low,Demand Volatility,1.2,0.156,0.0812,16.25,112.32,421.2,6739.2,20.0,28.6422,0.9688,0.0324,1.0,900.0882,117.0482,-117.0482,0.0,0.0,-0.031,4.7322,Low,Current policy remains resilient,Combined Stress
P01164,Office Supplies,Intermittent,High,Demand Volatility,1.2,1.352,0.26,2502.5,7194.72,5079.6,126990.0,30.0,32.8109,0.9675,0.0324,215.0,11384.5336,1480.4536,-1480.4536,60.0,60.0,-0.031,5.4209,Severe,Immediate contingency planning,Combined Stress
P01165,Electronics,Stable,Low,Demand Volatility,1.2,0.156,0.0812,8.75,54.6,202.8,3244.8,20.0,29.0135,0.9639,0.0392,19.0,830.0734,107.9434,-107.9434,5.0,5.0,-0.031,4.7935,Severe,Immediate contingency planning,Combined Stress
P01166,Accessories,Stable,Low,Supplier,1.2,0.026,0.027,478.75,3297.84,4153.2,199353.6,58.0,11.3682,0.9665,0.0378,574.0,11170.1673,1452.5773,-1452.5773,160.0,160.0,-0.031,1.8782,Severe,Immediate contingency planning,Combined Stress
P01167,Accessories,Stable,Low,Demand Volatility,1.2,0.0,0.0,190.0,1311.96,4959.6,79353.6,20.0,29.2052,0.9687,0.0324,25.0,5815.6059,756.2659,-756.2659,7.0,7.0,-0.031,4.8252,Severe,Immediate contingency planning,Combined Stress
P01168,Personal Care,Seasonal,Low,Supplier,1.2,0.156,0.0812,332.5,2243.28,6027.6,96441.6,20.0,30.7146,0.9645,0.0365,510.0,11270.4248,1465.6148,-1465.6148,142.0,142.0,-0.031,5.0746,Severe,Immediate contingency planning,Combined Stress
P01169,Electronics,Stable,Low,Demand Volatility,1.2,0.0,0.0,35.0,238.68,897.6,14361.6,20.0,29.0255,0.9666,0.0365,40.0,1719.0806,223.5506,-223.5506,11.0,11.0,-0.031,4.7955,Severe,Immediate contingency planning,Combined Stress
P01170,Home Appliances,Stable,Low,Demand Volatility,1.2,0.0,0.0,60.0,410.28,1034.4,24825.6,29.0,20.3406,0.9673,0.0337,49.0,2213.713,287.873,-287.873,14.0,14.0,-0.031,3.3606,Severe,Immediate contingency planning,Combined Stress
P01171,Personal Care,Stable,Low,Supplier,1.2,0.0,0.0,70.0,483.6,1832.4,29318.4,20.0,29.3609,0.9666,0.0351,83.0,3061.155,398.075,-398.075,23.0,23.0,-0.031,4.8509,Severe,Immediate contingency planning,Combined Stress
P01172,Accessories,Stable,Low,Demand Volatility,1.2,0.156,0.1083,203.75,1404.0,3537.6,84902.4,29.0,20.3047,0.9637,0.0392,524.0,8863.22,1152.58,-1152.58,146.0,146.0,-0.031,3.3547,Severe,Immediate contingency planning,Combined Stress
P01173,Personal Care,Trending,Low,Demand Volatility,1.2,0.104,0.0542,938.75,5445.96,11604.0,278496.0,29.0,21.6464,0.9665,0.0351,804.0,20743.4206,2697.4906,-2697.4906,224.0,224.0,-0.031,3.5764,Severe,Immediate contingency planning,Combined Stress
P01174,Home Appliances,Stable,Low,Supplier,1.2,0.156,0.0812,27.5,190.32,716.4,11462.4,20.0,28.738,0.9643,0.0392,64.0,1720.322,223.712,-223.712,18.0,18.0,-0.031,4.748,Severe,Immediate contingency planning,Combined Stress
P01175,Personal Care,Trending,Low,Demand Volatility,1.2,0.494,0.1625,271.25,1577.16,5043.6,80697.6,20.0,28.8578,0.9674,0.0337,150.0,6874.5176,893.9676,-893.9676,42.0,42.0,-0.031,4.7678,Severe,Immediate contingency planning,Combined Stress
P01176,Personal Care,Stable,Low,Supplier,1.2,0.156,0.0812,290.0,2006.16,7586.4,121382.4,20.0,29.3729,0.9668,0.0351,306.0,10919.7187,1420.0087,-1420.0087,85.0,85.0,-0.031,4.8529,Severe,Immediate contingency planning,Combined Stress
P01177,Office Supplies,Intermittent,High,Demand Volatility,1.2,0.988,0.26,1291.25,3906.24,2862.0,71550.0,30.0,31.613,0.9686,0.0324,36.0,5839.6645,759.3945,-759.3945,10.0,10.0,-0.031,5.223,Severe,Immediate contingency planning,Combined Stress
P01178,Electronics,Volatile,Medium,Supplier,1.2,0.975,0.2438,148.75,814.32,1452.0,23232.0,20.0,32.2,0.965,0.0378,108.0,3017.6932,392.4232,-392.4232,30.0,30.0,-0.031,5.32,Severe,Immediate contingency planning,Combined Stress
P01179,Office Supplies,Trending,Low,Demand Volatility,1.2,0.0,0.0,1423.75,8247.72,17569.2,421660.8,29.0,21.3349,0.9599,0.042,4485.0,57872.8621,7525.8321,-7525.8321,1249.0,1249.0,-0.031,3.5249,Severe,Immediate contingency planning,Combined Stress
P01180,Personal Care,Trending,Low,Supplier,1.2,0.156,0.0812,573.75,3335.28,10669.2,170707.2,20.0,29.912,0.9659,0.0351,614.0,16892.6884,2196.7384,-2196.7384,171.0,171.0,-0.031,4.942,Severe,Immediate contingency planning,Combined Stress
P01181,Accessories,Trending,Low,Demand Volatility,1.2,0.273,0.1083,965.0,5552.04,5901.6,283276.8,58.0,12.3745,0.9651,0.0378,1301.0,19958.1999,2595.3799,-2595.3799,362.0,362.0,-0.031,2.0445,Severe,Immediate contingency planning,Combined Stress
P01182,Home Appliances,Seasonal,Low,Demand Volatility,1.2,0.403,0.1625,46.25,308.88,830.4,13286.4,20.0,30.2833,0.9627,0.0392,98.0,2169.9063,282.1763,-282.1763,27.0,27.0,-0.031,5.0033,Severe,Immediate contingency planning,Combined Stress
P01183,Personal Care,Seasonal,Low,Demand Volatility,1.2,0.052,0.0542,113.75,769.08,1376.4,33033.6,29.0,21.1193,0.9653,0.0378,144.0,3435.1265,446.7065,-446.7065,40.0,40.0,-0.031,3.4893,Severe,Immediate contingency planning,Combined Stress
P01184,Accessories,Stable,Low,Demand Volatility,1.2,0.156,0.1625,157.5,1082.64,4090.8,65452.8,20.0,29.5766,0.9673,0.0337,128.0,5817.2037,756.4737,-756.4737,36.0,36.0,-0.031,4.8866,Severe,Immediate contingency planning,Combined Stress
P01185,Electronics,Trending,Low,Demand Volatility,1.2,0.403,0.1625,48.75,280.8,892.8,14284.8,20.0,30.0557,0.9645,0.0378,75.0,2034.946,264.626,-264.626,21.0,21.0,-0.031,4.9657,Severe,Immediate contingency planning,Combined Stress
P01186,Accessories,Volatile,Medium,Supplier,1.2,0.728,0.1625,311.25,1720.68,3073.2,49171.2,20.0,30.5349,0.9649,0.0365,237.0,5760.3849,749.0849,-749.0849,66.0,66.0,-0.031,5.0449,Severe,Immediate contingency planning,Combined Stress
P01187,Office Supplies,Trending,Low,Demand Volatility,1.2,0.0,0.0,1735.0,10057.32,21426.0,514224.0,29.0,20.5083,0.9586,0.0447,6273.0,76145.2473,9901.9873,-9901.9873,1747.0,1747.0,-0.031,3.3883,Severe,Immediate contingency planning,Combined Stress
P01188,Electronics,Stable,Low,Demand Volatility,1.2,0.156,0.1083,51.25,343.2,859.2,20620.8,29.0,19.5859,0.9653,0.0406,90.0,2334.0864,303.5264,-303.5264,25.0,25.0,-0.031,3.2359,Severe,Immediate contingency planning,Combined Stress
P01189,Home Appliances,Seasonal,Medium,Supplier,1.2,0.403,0.1625,37.5,204.36,520.8,8332.8,20.0,30.3432,0.9629,0.0392,60.0,1516.1055,197.1555,-197.1555,17.0,17.0,-0.031,5.0132,Severe,Immediate contingency planning,Combined Stress
P01190,Office Supplies,Intermittent,High,Demand Volatility,1.2,1.534,0.3823,1891.25,5743.92,6332.4,107650.8,21.0,43.9516,0.9686,0.0324,43.0,10736.3078,1396.1578,-1396.1578,12.0,12.0,-0.031,7.2616,Severe,Immediate contingency planning,Combined Stress
P01191,Electronics,Stable,Low,Demand Volatility,1.2,0.156,0.0812,48.75,326.04,1224.0,19584.0,20.0,29.6964,0.969,0.031,0.0,1751.8637,227.8137,-227.8137,0.0,0.0,-0.031,4.9064,Low,Current policy remains resilient,Combined Stress
P01192,Personal Care,Seasonal,Low,Supplier,1.2,0.299,0.1355,887.5,5976.36,5349.6,256780.8,58.0,12.8057,0.9587,0.0447,3095.0,34351.909,4467.149,-4467.149,862.0,862.0,-0.031,2.1157,Severe,Immediate contingency planning,Combined Stress
P01193,Home Appliances,Stable,Low,Demand Volatility,1.2,0.078,0.0812,57.5,388.44,1464.0,23424.0,20.0,29.876,0.9681,0.0324,25.0,2220.4834,288.7534,-288.7534,7.0,7.0,-0.031,4.936,Severe,Immediate contingency planning,Combined Stress
P01194,Personal Care,Stable,Low,Demand Volatility,1.2,0.221,0.1083,343.75,2377.44,5997.6,143942.4,29.0,19.7297,0.9658,0.0378,534.0,11421.0986,1485.2086,-1485.2086,149.0,149.0,-0.031,3.2597,Severe,Immediate contingency planning,Combined Stress
P01195,Electronics,Volatile,Low,Demand Volatility,1.2,0.728,0.1625,98.75,656.76,1232.4,19718.4,20.0,30.7266,0.9619,0.0392,165.0,3173.8269,412.7269,-412.7269,46.0,46.0,-0.031,5.0766,Severe,Immediate contingency planning,Combined Stress
P01196,Accessories,Stable,Low,Demand Volatility,1.2,0.078,0.0812,312.5,2151.24,8126.4,130022.4,20.0,30.1036,0.969,0.031,0.0,9153.0957,1190.2757,-1190.2757,0.0,0.0,-0.031,4.9736,Low,Current policy remains resilient,Combined Stress
P01197,Accessories,Trending,Low,Supplier,1.2,0.0,0.0,558.75,3213.6,6834.0,164016.0,29.0,20.6641,0.9629,0.0392,1178.0,17987.7167,2339.1367,-2339.1367,328.0,328.0,-0.031,3.4141,Severe,Immediate contingency planning,Combined Stress
P01198,Accessories,Volatile,Medium,Supplier,1.2,0.104,0.0542,246.25,1360.32,1618.8,38851.2,29.0,22.7484,0.9617,0.042,333.0,5412.3456,703.8256,-703.8256,93.0,93.0,-0.031,3.7584,Severe,Immediate contingency planning,Combined Stress
P01199,Office Supplies,Intermittent,High,Demand Volatility,1.2,0.767,0.1858,530.0,1566.24,564.0,27636.0,59.0,23.2396,0.9661,0.0351,91.0,3565.4545,463.6545,-463.6545,25.0,25.0,-0.031,3.8396,Severe,Immediate contingency planning,Combined Stress
P01200,Electronics,Seasonal,Low,Demand Volatility,1.2,0.429,0.1625,51.25,340.08,607.2,14572.8,29.0,20.5922,0.9646,0.0365,75.0,1976.9662,257.0862,-257.0862,21.0,21.0,-0.031,3.4022,Severe,Immediate contingency planning,Combined Stress
P01201,Office Supplies,Stable,Low,Demand Volatility,1.2,0.0,0.0,326.25,2263.56,8565.6,137049.6,20.0,29.2771,0.9661,0.0351,471.0,13280.0478,1726.9478,-1726.9478,131.0,131.0,-0.031,4.8371,Severe,Immediate contingency planning,Combined Stress
P01202,Electronics,Volatile,Medium,Supplier,1.2,0.494,0.1625,13.75,76.44,135.6,2169.6,20.0,31.9484,0.9652,0.0351,10.0,694.3199,90.2899,-90.2899,3.0,3.0,-0.031,5.2784,Severe,Immediate contingency planning,Combined Stress
P01203,Electronics,Trending,Low,Demand Volatility,1.2,0.078,0.0812,75.0,432.12,1375.2,22003.2,20.0,30.451,0.969,0.031,0.0,1948.4821,253.3821,-253.3821,0.0,0.0,-0.031,5.031,Low,Current policy remains resilient,Combined Stress
P01204,Home Appliances,Stable,Low,Demand Volatility,1.2,0.0,0.0,6.25,42.12,159.6,2553.6,20.0,28.9057,0.9662,0.0351,8.0,693.0785,90.1285,-90.1285,2.0,2.0,-0.031,4.7757,Severe,Immediate contingency planning,Combined Stress
P01205,Personal Care,Seasonal,Low,Demand Volatility,1.2,0.247,0.0812,578.75,3889.08,10442.4,167078.4,20.0,29.5885,0.9641,0.0378,956.0,19369.7585,2518.8585,-2518.8585,266.0,266.0,-0.031,4.8885,Severe,Immediate contingency planning,Combined Stress
P01206,Office Supplies,Trending,Low,Supplier,1.2,0.13,0.0812,1052.5,6085.56,6477.6,310924.8,58.0,13.3208,0.9643,0.0378,1717.0,24822.9566,3227.9966,-3227.9966,478.0,478.0,-0.031,2.2008,Severe,Immediate contingency planning,Combined Stress
P01207,Office Supplies,Trending,Low,Demand Volatility,1.2,0.494,0.2438,1768.75,10246.08,32738.4,523814.4,20.0,28.9417,0.9624,0.0406,4076.0,67946.2653,8835.7853,-8835.7853,1135.0,1135.0,-0.031,4.7817,Severe,Immediate contingency planning,Combined Stress
P01208,Home Appliances,Seasonal,Low,Demand Volatility,1.2,0.325,0.1625,48.75,326.04,874.8,13996.8,20.0,29.924,0.9624,0.0392,108.0,2286.8428,297.3828,-297.3828,30.0,30.0,-0.031,4.944,Severe,Immediate contingency planning,Combined Stress
P01209,Home Appliances,Volatile,Medium,Supplier,1.2,0.806,0.2167,21.25,115.44,136.8,3283.2,29.0,21.9698,0.9603,0.042,33.0,1125.1907,146.3207,-146.3207,9.0,9.0,-0.031,3.6298,Severe,Immediate contingency planning,Combined Stress
P01210,Accessories,Trending,Low,Supplier,1.2,0.247,0.0812,560.0,3216.72,10252.8,164044.8,20.0,29.5406,0.9623,0.0406,1290.0,21926.499,2851.339,-2851.339,359.0,359.0,-0.031,4.8806,Severe,Immediate contingency planning,Combined Stress
P01211,Home Appliances,Seasonal,Low,Supplier,1.2,0.0,0.0,80.0,533.52,1431.6,22905.6,20.0,29.9599,0.9636,0.0378,146.0,3191.1726,414.9826,-414.9826,41.0,41.0,-0.031,4.9499,Severe,Immediate contingency planning,Combined Stress
P01212,Personal Care,Stable,Low,Supplier,1.2,0.078,0.0812,621.25,4304.04,16287.6,260601.6,20.0,29.0495,0.9668,0.0351,679.0,22907.0392,2978.8492,-2978.8492,189.0,189.0,-0.031,4.7995,Severe,Immediate contingency planning,Combined Stress
P01213,Electronics,Stable,Low,Demand Volatility,1.2,0.078,0.0812,31.25,207.48,775.2,12403.2,20.0,29.349,0.969,0.031,0.0,1268.4043,164.9443,-164.9443,0.0,0.0,-0.031,4.849,Low,Current policy remains resilient,Combined Stress
P01214,Office Supplies,Trending,Low,Supplier,1.2,0.247,0.0812,671.25,3881.28,12397.2,198355.2,20.0,29.5885,0.9603,0.042,2025.0,30288.3048,3938.7148,-3938.7148,564.0,564.0,-0.031,4.8885,Severe,Immediate contingency planning,Combined Stress
P01215,Office Supplies,Trending,Low,Supplier,1.2,0.377,0.2167,1657.5,9615.84,20490.0,491760.0,29.0,20.9995,0.9603,0.0433,5035.0,65387.1223,8502.9923,-8502.9923,1402.0,1402.0,-0.031,3.4695,Severe,Immediate contingency planning,Combined Stress
P01216,Electronics,Stable,Low,Demand Volatility,1.2,0.156,0.0812,16.25,109.2,406.8,6508.8,20.0,29.4208,0.9632,0.0365,44.0,1253.1737,162.9637,-162.9637,12.0,12.0,-0.031,4.8608,Severe,Immediate contingency planning,Combined Stress
P01217,Electronics,Stable,Low,Demand Volatility,1.2,0.104,0.0542,41.25,279.24,703.2,16876.8,29.0,19.8615,0.9644,0.0378,91.0,2192.8039,285.1539,-285.1539,25.0,25.0,-0.031,3.2815,Severe,Immediate contingency planning,Combined Stress
P01218,Office Supplies,Stable,Low,Demand Volatility,1.2,0.0,0.0,460.0,3188.64,12066.0,193056.0,20.0,28.6062,0.9658,0.0378,721.0,18703.4859,2432.2159,-2432.2159,201.0,201.0,-0.031,4.7262,Severe,Immediate contingency planning,Combined Stress
P01219,Office Supplies,Intermittent,Critical,Demand Volatility,1.2,1.3,0.312,356.25,984.36,672.0,16800.0,30.0,34.5359,0.969,0.031,0.0,1956.7009,254.4509,-254.4509,0.0,0.0,-0.031,5.7059,Low,Current policy remains resilient,Combined Stress
P01220,Home Appliances,Volatile,Medium,Supplier,1.2,0.156,0.0812,65.0,360.36,644.4,10310.4,20.0,31.0979,0.9544,0.0461,176.0,2631.4797,342.1997,-342.1997,49.0,49.0,-0.031,5.1379,Severe,Immediate contingency planning,Combined Stress
P01221,Accessories,Stable,Low,Supplier,1.2,0.052,0.0542,158.75,1095.12,2760.0,66240.0,29.0,20.7719,0.9651,0.0392,305.0,6274.9723,816.0023,-816.0023,85.0,85.0,-0.031,3.4319,Severe,Immediate contingency planning,Combined Stress
P01222,Electronics,Trending,Low,Demand Volatility,1.2,0.156,0.0812,73.75,422.76,1348.8,21580.8,20.0,30.3552,0.9673,0.0324,43.0,2271.0835,295.3335,-295.3335,12.0,12.0,-0.031,5.0152,Severe,Immediate contingency planning,Combined Stress
P01223,Home Appliances,Stable,Low,Demand Volatility,1.2,0.052,0.0542,61.25,418.08,1048.8,25171.2,29.0,20.2208,0.9651,0.0365,114.0,2763.233,359.333,-359.333,32.0,32.0,-0.031,3.3408,Severe,Immediate contingency planning,Combined Stress
P01224,Accessories,Volatile,Low,Supplier,1.2,1.625,0.4062,372.5,2510.04,4720.8,75532.8,20.0,30.1156,0.9597,0.042,826.0,12363.3611,1607.7411,-1607.7411,230.0,230.0,-0.031,4.9756,Severe,Immediate contingency planning,Combined Stress
P01225,Home Appliances,Seasonal,Low,Demand Volatility,1.2,0.156,0.1083,77.5,514.8,919.2,22060.8,29.0,21.6344,0.9612,0.0392,201.0,3416.9418,444.3418,-444.3418,56.0,56.0,-0.031,3.5744,Severe,Immediate contingency planning,Combined Stress
P01226,Personal Care,Seasonal,Low,Demand Volatility,1.2,0.494,0.1625,112.5,756.6,2034.0,32544.0,20.0,30.2953,0.969,0.031,0.0,2649.2046,344.5046,-344.5046,0.0,0.0,-0.031,5.0053,Low,Current policy remains resilient,Combined Stress
P01227,Home Appliances,Seasonal,Low,Supplier,1.2,0.0,0.0,53.75,355.68,949.2,15187.2,20.0,30.1755,0.9618,0.0392,128.0,2535.5097,329.7197,-329.7197,36.0,36.0,-0.031,4.9855,Severe,Immediate contingency planning,Combined Stress
P01228,Home Appliances,Volatile,Medium,Supplier,1.2,0.0,0.0,22.5,121.68,216.0,3456.0,20.0,31.7089,0.9621,0.0392,28.0,933.0437,121.3337,-121.3337,8.0,8.0,-0.031,5.2389,Severe,Immediate contingency planning,Combined Stress
P01229,Accessories,Trending,Low,Supplier,1.2,0.156,0.0812,917.5,5277.48,16830.0,269280.0,20.0,29.4208,0.9616,0.0392,2337.0,37435.3639,4868.1239,-4868.1239,651.0,651.0,-0.031,4.8608,Severe,Immediate contingency planning,Combined Stress
P01230,Home Appliances,Seasonal,Low,Supplier,1.2,0.806,0.3792,72.5,486.72,870.0,20880.0,29.0,19.9573,0.9559,0.0502,320.0,4270.0507,555.2807,-555.2807,89.0,89.0,-0.031,3.2973,Severe,Immediate contingency planning,Combined Stress
P01231,Accessories,Trending,Low,Demand Volatility,1.2,0.052,0.0542,652.5,3748.68,7966.8,191203.2,29.0,22.5807,0.9685,0.0324,122.0,11293.4834,1468.6134,-1468.6134,34.0,34.0,-0.031,3.7307,Severe,Immediate contingency planning,Combined Stress
P01232,Electronics,Trending,Low,Demand Volatility,1.2,0.325,0.1625,88.75,507.0,1611.6,25785.6,20.0,28.5823,0.963,0.0406,182.0,3602.1803,468.4303,-468.4303,51.0,51.0,-0.031,4.7223,Severe,Immediate contingency planning,Combined Stress
P01233,Electronics,Volatile,Low,Demand Volatility,1.2,0.897,0.2438,87.5,585.0,1099.2,17587.2,20.0,30.0198,0.9622,0.0392,140.0,2792.7631,363.1731,-363.1731,39.0,39.0,-0.031,4.9598,Severe,Immediate contingency planning,Combined Stress
P01234,Electronics,Seasonal,Low,Supplier,1.2,0.078,0.0812,88.75,583.44,1558.8,24940.8,20.0,29.7922,0.9648,0.0351,122.0,3121.2153,405.8853,-405.8853,34.0,34.0,-0.031,4.9222,Severe,Immediate contingency planning,Combined Stress
P01235,Office Supplies,Intermittent,High,Demand Volatility,1.2,0.923,0.1529,2193.75,6662.76,7344.0,124848.0,21.0,41.6396,0.969,0.031,0.0,11356.8082,1476.8482,-1476.8482,0.0,0.0,-0.031,6.8796,Low,Current policy remains resilient,Combined Stress
P01236,Home Appliances,Seasonal,Low,Demand Volatility,1.2,0.078,0.0812,86.25,577.2,1546.8,24748.8,20.0,30.3312,0.9658,0.0351,93.0,2896.9059,376.7159,-376.7159,26.0,26.0,-0.031,5.0112,Severe,Immediate contingency planning,Combined Stress
P01237,Accessories,Trending,Low,Supplier,1.2,0.0,0.0,513.75,2956.2,9426.0,150816.0,20.0,31.1938,0.9683,0.0337,115.0,11864.5216,1542.8716,-1542.8716,32.0,32.0,-0.031,5.1537,Severe,Immediate contingency planning,Combined Stress
P01238,Personal Care,Seasonal,Low,Demand Volatility,1.2,0.0,0.0,162.5,1095.12,2942.4,47078.4,20.0,30.2474,0.9643,0.0378,256.0,5748.7407,747.5707,-747.5707,71.0,71.0,-0.031,4.9974,Severe,Immediate contingency planning,Combined Stress
P01239,Accessories,Trending,Low,Supplier,1.2,0.052,0.0542,535.0,3076.32,6538.8,156931.2,29.0,20.712,0.9563,0.0474,2340.0,27314.901,3552.051,-3552.051,652.0,652.0,-0.031,3.422,Severe,Immediate contingency planning,Combined Stress
P01240,Electronics,Trending,Low,Supplier,1.2,0.104,0.0542,20.0,112.32,236.4,5673.6,29.0,21.3708,0.9684,0.0324,4.0,993.7247,129.2247,-129.2247,1.0,1.0,-0.031,3.5308,Severe,Immediate contingency planning,Combined Stress
P01241,Accessories,Trending,Low,Demand Volatility,1.2,0.494,0.1625,586.25,3375.84,10768.8,172300.8,20.0,29.7922,0.9662,0.0351,568.0,16575.4436,2155.4836,-2155.4836,158.0,158.0,-0.031,4.9222,Severe,Immediate contingency planning,Combined Stress
P01242,Office Supplies,Stable,Low,Supplier,1.2,0.247,0.1625,537.5,3723.72,14094.0,225504.0,20.0,28.6422,0.9669,0.0351,561.0,19460.1765,2530.6165,-2530.6165,156.0,156.0,-0.031,4.7322,Severe,Immediate contingency planning,Combined Stress
P01243,Office Supplies,Trending,Low,Demand Volatility,1.2,0.494,0.2708,1190.0,6896.76,14690.4,352569.6,29.0,21.3589,0.9639,0.0365,2122.0,35011.9744,4552.9844,-4552.9844,591.0,591.0,-0.031,3.5289,Severe,Immediate contingency planning,Combined Stress
P01244,Accessories,Stable,Low,Demand Volatility,1.2,0.156,0.0812,26.25,182.52,693.6,11097.6,20.0,29.7323,0.9663,0.0351,35.0,1479.4602,192.3902,-192.3902,10.0,10.0,-0.031,4.9123,Severe,Immediate contingency planning,Combined Stress
P01245,Office Supplies,Trending,Low,Demand Volatility,1.2,0.0,0.0,446.25,2588.04,5516.4,132393.6,29.0,21.7901,0.9667,0.0351,360.0,10085.99,1311.59,-1311.59,100.0,100.0,-0.031,3.6001,Severe,Immediate contingency planning,Combined Stress
P01246,Personal Care,Seasonal,Low,Supplier,1.2,0.429,0.2167,495.0,3330.6,5961.6,143078.4,29.0,21.4068,0.964,0.0365,836.0,14423.6186,1875.6586,-1875.6586,233.0,233.0,-0.031,3.5368,Severe,Immediate contingency planning,Combined Stress
