product_id,category,demand_class,risk_class,primary_risk_driver,scenario_demand_multiplier,scenario_supplier_delay,scenario_supplier_delay_rate,scenario_safety_stock,scenario_reorder_point,scenario_order_quantity,scenario_purchase_quantity,scenario_purchase_orders,scenario_inventory_days,scenario_fill_rate,scenario_stockout_rate,scenario_lost_sales,scenario_total_cost,cost_change_vs_optimized,cost_savings_vs_optimized,lost_sales_change_vs_optimized,lost_sales_increase_vs_optimized,fill_rate_change_vs_optimized,inventory_days_change_vs_optimized,scenario_severity,scenario_recommendation,scenario,optimized_safety_stock,optimized_reorder_point,optimized_order_quantity,optimized_order_coverage_days,optimized_fill_rate,optimized_stockout_rate,optimized_lost_sales,optimized_inventory_days,optimized_total_cost,optimized_supplier_delay_rate,optimized_average_supplier_delay,decision_impact_score,urgency_score,recommendation_confidence,management_decision,scenario_cost,optimized_total_cost_base,optimized_lost_sales_base,optimized_fill_rate_base,optimized_safety_stock_base,optimized_order_quantity_base,optimized_inventory_days_base,lost_sales_increase_pct,cost_increase_pct,supplier_exposure,supplier_exposure_score,baseline_risk_score,scenario_exposure_score,exposure_class,economic_exposure,recommended_buffer_rate,stress_adjusted_safety_stock,additional_safety_stock_required,stress_adjusted_order_quantity,additional_order_quantity_required,action_priority,risk_scenario_relationship,scenario_rationale,decision_confidence,scenario_opportunity_score,final_decision_score,scenario_rank
P00584,Home Appliances,Seasonal,Low,Demand Volatility,1.0,0.31,0.125,56.0,297.0,1032.0,16512.0,16.0,25.47,0.9967,0.0055,55.0,2118.23,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,56.0,297.0,1032.0,45.0,0.9967,0.0055,55.0,25.47,2118.23,0.125,0.31,0.0599,0.1078,Medium,Increase order quantity,2118.23,2118.23,55.0,0.9967,56.0,1032.0,25.47,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,56.0,0.0,1032.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P00664,Electronics,Volatile,Low,Demand Volatility,1.0,0.31,0.125,43.0,231.0,564.0,9024.0,16.0,27.22,0.9977,0.0027,21.0,1291.9,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,43.0,231.0,564.0,45.0,0.9977,0.0027,21.0,27.22,1291.9,0.125,0.31,0.0739,0.1073,Medium,Increase order quantity,1291.9,1291.9,21.0,0.9977,43.0,564.0,27.22,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,43.0,0.0,564.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P00698,Personal Care,Trending,Low,Demand Volatility,1.0,0.31,0.125,228.0,1060.0,4404.0,70464.0,16.0,24.79,0.9964,0.0055,255.0,7803.22,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,228.0,1060.0,4404.0,45.0,0.9964,0.0055,255.0,24.79,7803.22,0.125,0.31,0.0329,0.1052,Medium,Increase order quantity,7803.22,7803.22,255.0,0.9964,228.0,4404.0,24.79,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,228.0,0.0,4404.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P00702,Electronics,Seasonal,Low,Supplier,1.0,0.31,0.125,21.0,110.0,382.0,6112.0,16.0,24.77,0.9842,0.0164,98.0,1800.93,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,21.0,110.0,382.0,45.0,0.9842,0.0164,98.0,24.77,1800.93,0.125,0.31,0.028,0.1661,Low,Increase order quantity,1800.93,1800.93,98.0,0.9842,21.0,382.0,24.77,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,21.0,0.0,382.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P00725,Personal Care,Seasonal,Low,Demand Volatility,1.0,0.31,0.125,388.0,2096.0,7321.0,117136.0,16.0,25.31,0.9972,0.0027,337.0,12003.72,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,388.0,2096.0,7321.0,45.0,0.9972,0.0027,337.0,25.31,12003.72,0.125,0.31,0.1068,0.1365,Medium,Increase order quantity,12003.72,12003.72,337.0,0.9972,388.0,7321.0,25.31,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,388.0,0.0,7321.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P00776,Electronics,Seasonal,Low,Demand Volatility,1.0,0.31,0.125,57.0,301.0,1047.0,16752.0,16.0,25.94,0.9933,0.0096,114.0,2747.48,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,57.0,301.0,1047.0,45.0,0.9933,0.0096,114.0,25.94,2747.48,0.125,0.31,0.028,0.1083,Low,Increase order quantity,2747.48,2747.48,114.0,0.9933,57.0,1047.0,25.94,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,57.0,0.0,1047.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P00805,Home Appliances,Seasonal,Low,Supplier,1.0,0.31,0.125,54.0,288.0,1005.0,16080.0,16.0,26.2,0.9983,0.0014,27.0,1839.78,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,54.0,288.0,1005.0,45.0,0.9983,0.0014,27.0,26.2,1839.78,0.125,0.31,0.0541,0.1069,Medium,Increase order quantity,1839.78,1839.78,27.0,0.9983,54.0,1005.0,26.2,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,54.0,0.0,1005.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P00842,Office Supplies,Trending,Low,Supplier,1.0,0.31,0.125,1408.0,6537.0,27151.0,434416.0,16.0,24.91,0.9919,0.011,3581.0,66273.06,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,1408.0,6537.0,27151.0,45.0,0.9919,0.011,3581.0,24.91,66273.06,0.125,0.31,0.028,0.1634,Low,Increase order quantity,66273.06,66273.06,3581.0,0.9919,1408.0,27151.0,24.91,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,1408.0,0.0,27151.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P00931,Electronics,Seasonal,Low,Supplier,1.0,0.31,0.125,9.0,46.0,158.0,2528.0,16.0,24.92,0.9953,0.0041,12.0,694.88,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,9.0,46.0,158.0,45.0,0.9953,0.0041,12.0,24.92,694.88,0.125,0.31,0.0591,0.1039,Medium,Increase order quantity,694.88,694.88,12.0,0.9953,9.0,158.0,24.92,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,9.0,0.0,158.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P00965,Home Appliances,Volatile,Low,Supplier,1.0,0.31,0.125,16.0,85.0,208.0,3328.0,16.0,26.14,0.9947,0.0068,18.0,821.42,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,16.0,85.0,208.0,45.0,0.9947,0.0068,18.0,26.14,821.42,0.125,0.31,0.0491,0.1038,Medium,Increase order quantity,821.42,821.42,18.0,0.9947,16.0,208.0,26.14,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,16.0,0.0,208.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P00966,Home Appliances,Seasonal,Low,Demand Volatility,1.0,0.31,0.125,71.0,378.0,1316.0,21056.0,16.0,23.47,0.9838,0.0178,346.0,5232.65,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,71.0,378.0,1316.0,45.0,0.9838,0.0178,346.0,23.47,5232.65,0.125,0.31,0.028,0.1074,Low,Increase order quantity,5232.65,5232.65,346.0,0.9838,71.0,1316.0,23.47,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,71.0,0.0,1316.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P00969,Personal Care,Trending,Low,Supplier,1.0,0.31,0.125,382.0,1781.0,7409.0,118544.0,16.0,25.11,0.9931,0.0082,835.0,17017.68,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,382.0,1781.0,7409.0,45.0,0.9931,0.0082,835.0,25.11,17017.68,0.125,0.31,0.028,0.1172,Low,Increase order quantity,17017.68,17017.68,835.0,0.9931,382.0,7409.0,25.11,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,382.0,0.0,7409.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P01026,Personal Care,Seasonal,Low,Demand Volatility,1.0,0.31,0.125,394.0,2123.0,2470.0,118560.0,48.0,9.9,0.9909,0.011,1096.0,15419.85,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,394.0,2123.0,2470.0,15.0,0.9909,0.011,1096.0,9.9,15419.85,0.125,0.31,0.028,0.1287,Low,Reduce order quantity,15419.85,15419.85,1096.0,0.9909,394.0,2470.0,9.9,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,394.0,0.0,2470.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P01155,Personal Care,Trending,Low,Demand Volatility,1.0,0.31,0.125,860.0,3999.0,16621.0,265936.0,16.0,24.35,0.9939,0.0082,1643.0,34815.84,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,860.0,3999.0,16621.0,45.0,0.9939,0.0082,1643.0,24.35,34815.84,0.125,0.31,0.1661,0.1722,Medium,Immediate intervention,34815.84,34815.84,1643.0,0.9939,860.0,16621.0,24.35,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,860.0,0.0,16621.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P01185,Electronics,Trending,Low,Demand Volatility,1.0,0.31,0.125,39.0,180.0,744.0,11904.0,16.0,24.08,0.9899,0.0123,122.0,2416.66,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,39.0,180.0,744.0,45.0,0.9899,0.0123,122.0,24.08,2416.66,0.125,0.31,0.028,0.1554,Low,Increase order quantity,2416.66,2416.66,122.0,0.9899,39.0,744.0,24.08,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,39.0,0.0,744.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P01259,Electronics,Trending,Low,Supplier,1.0,0.31,0.125,22.0,103.0,426.0,6816.0,16.0,25.59,0.9974,0.0041,18.0,1064.88,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,22.0,103.0,426.0,45.0,0.9974,0.0041,18.0,25.59,1064.88,0.125,0.31,0.028,0.1145,Low,Increase order quantity,1064.88,1064.88,18.0,0.9974,22.0,426.0,25.59,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,22.0,0.0,426.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P01398,Electronics,Trending,Low,Demand Volatility,1.0,0.31,0.125,52.0,239.0,990.0,15840.0,16.0,25.02,0.9972,0.0041,45.0,1950.95,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,52.0,239.0,990.0,45.0,0.9972,0.0041,45.0,25.02,1950.95,0.125,0.31,0.028,0.1163,Low,Increase order quantity,1950.95,1950.95,45.0,0.9972,52.0,990.0,25.02,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,52.0,0.0,990.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P01435,Electronics,Trending,Low,Supplier,1.0,0.31,0.125,16.0,73.0,300.0,4800.0,16.0,25.22,0.9994,0.0014,3.0,766.47,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,16.0,73.0,300.0,45.0,0.9994,0.0014,3.0,25.22,766.47,0.125,0.31,0.0633,0.1049,Medium,Increase order quantity,766.47,766.47,3.0,0.9994,16.0,300.0,25.22,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,16.0,0.0,300.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P01522,Accessories,Trending,Low,Demand Volatility,1.0,0.31,0.125,150.0,693.0,2877.0,46032.0,16.0,24.16,0.9915,0.011,398.0,7469.05,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,150.0,693.0,2877.0,45.0,0.9915,0.011,398.0,24.16,7469.05,0.125,0.31,0.0459,0.1088,Medium,Increase order quantity,7469.05,7469.05,398.0,0.9915,150.0,2877.0,24.16,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,150.0,0.0,2877.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P01616,Office Supplies,Trending,Low,Demand Volatility,1.0,0.31,0.125,533.0,2477.0,10290.0,164640.0,16.0,24.49,0.9884,0.011,1944.0,31039.73,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,533.0,2477.0,10290.0,45.0,0.9884,0.011,1944.0,24.49,31039.73,0.125,0.31,0.028,0.1376,Low,Increase order quantity,31039.73,31039.73,1944.0,0.9884,533.0,10290.0,24.49,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,533.0,0.0,10290.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P01628,Personal Care,Seasonal,Low,Demand Volatility,1.0,0.31,0.125,175.0,943.0,3293.0,52688.0,16.0,25.64,0.9966,0.0041,180.0,5953.44,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,175.0,943.0,3293.0,45.0,0.9966,0.0041,180.0,25.64,5953.44,0.125,0.31,0.0581,0.1129,Medium,Increase order quantity,5953.44,5953.44,180.0,0.9966,175.0,3293.0,25.64,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,175.0,0.0,3293.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P01755,Accessories,Trending,Low,Demand Volatility,1.0,0.3,0.1277,729.0,3352.0,4629.0,217563.0,47.0,10.84,0.9912,0.0123,1985.0,27713.83,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,729.0,3352.0,4629.0,15.0,0.9912,0.0123,1985.0,10.84,27713.83,0.1277,0.3,0.3552,0.2276,Medium,Immediate intervention,27713.83,27713.83,1985.0,0.9912,729.0,4629.0,10.84,0.0,0.0,0.038310000000000004,0.0293,0.25,0.0404,Low exposure,0.0,0.0,729.0,0.0,4629.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P01793,Personal Care,Trending,Low,Supplier,1.0,0.31,0.125,522.0,2432.0,10110.0,161760.0,16.0,25.52,1.0,0.0,0.0,11869.16,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,522.0,2432.0,10110.0,45.0,1.0,0.0,0.0,25.52,11869.16,0.125,0.31,0.028,0.103,Low,Increase order quantity,11869.16,11869.16,0.0,1.0,522.0,10110.0,25.52,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,522.0,0.0,10110.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P01809,Electronics,Seasonal,Low,Demand Volatility,1.0,0.31,0.125,19.0,102.0,354.0,5664.0,16.0,24.65,0.9941,0.0068,34.0,1127.7,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,19.0,102.0,354.0,45.0,0.9941,0.0068,34.0,24.65,1127.7,0.125,0.31,0.079,0.1062,Medium,Increase order quantity,1127.7,1127.7,34.0,0.9941,19.0,354.0,24.65,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,19.0,0.0,354.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
P01914,Home Appliances,Seasonal,Low,Supplier,1.0,0.31,0.125,67.0,358.0,1248.0,19968.0,16.0,24.99,0.9928,0.0068,146.0,3246.17,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Maintain policy and monitor,Optimized Policy,67.0,358.0,1248.0,45.0,0.9928,0.0068,146.0,24.99,3246.17,0.125,0.31,0.0681,0.11,Medium,Increase order quantity,3246.17,3246.17,146.0,0.9928,67.0,1248.0,24.99,0.0,0.0,0.03875,0.0296,0.25,0.0405,Low exposure,0.0,0.0,67.0,0.0,1248.0,0.0,P4 - Monitor,Low baseline and scenario risk,"Optimized Policy creates low exposure for this product. lost sales increase by 0 units, while modeled cost increases by ₹0. Fill rate changes by +0.00%. The product is classified as 'Low baseline and scenario risk'. Recommended action: Maintain policy and monitor. Stress-adjusted safety stock requires approximately 0 additional units.",Low,0.0,0.0522,1
