product_id,category,demand_class,risk_class,primary_risk_driver,baseline_service_level,baseline_order_coverage_days,baseline_safety_stock,baseline_reorder_point,baseline_order_quantity,baseline_fill_rate,baseline_stockout_rate,baseline_lost_sales,baseline_inventory_days,baseline_total_cost,optimized_service_level,optimized_safety_stock,optimized_reorder_point,optimized_order_quantity,optimized_order_coverage_days,optimized_fill_rate,optimized_stockout_rate,optimized_lost_sales,optimized_inventory_days,optimized_total_cost,optimized_purchase_orders,optimized_purchase_quantity,optimized_supplier_delay_rate,optimized_average_supplier_delay,lost_sales_reduction,cost_change,cost_savings,inventory_days_change,fill_rate_change,safety_stock_change,recommended_action,service_level_improvement,lost_sales_reduction_pct,inventory_days_change_pct,order_quantity_change,order_quantity_change_pct,safety_stock_change_pct,inventory_efficiency,service_risk,financial_exposure,supplier_risk_score,risk_explanation,decision_impact_score,priority,management_decision,business_impact,policy_change_flag,urgency_score,recommendation_confidence,decision_rationale,expected_outcome,executive_recommendation,priority_rank
P00311,Home Appliances,Stable,Low,Demand Volatility,0.95,30,20,91,284,0.9991,0.0027,6,17.77,996.78,0.9,16.0,87.0,426.0,45.0,0.9949,0.0068,35.0,23.99,1204.62,16.0,6816.0,0.0,0.0,-29.0,207.84,-207.84,6.22,-0.0042,-4.0,Increase order quantity to reduce ordering frequency,-0.0042,-4.8333,0.35,142.0,0.5,-0.2,Inventory increase,Service deterioration,Limited financial benefit,0.0,Low risk driven primarily by demand variability and forecast uncertainty.,0.025,P4 - Monitor,Increase order quantity,Limited benefit,1,0.1454,Low,Increase order quantity to reduce ordering frequency. The modeled economics do not indicate a strong requirement for immediate intervention.,Limited modeled improvement,MONITOR: Maintain current policy unless operating conditions materially change.,5
P00333,Electronics,Trending,Low,Supplier,0.95,30,86,328,854,0.9979,0.0041,43,18.06,2058.4,0.9,67.0,309.0,854.0,30.0,0.9975,0.0041,52.0,17.77,2131.51,24.0,20496.0,0.0,0.0,-9.0,73.11,-73.11,-0.3,-0.0004,-19.0,Maintain current inventory policy,-0.0004,-0.2093,-0.0166,0.0,0.0,-0.2209,Inventory reduction,Service deterioration,Limited financial benefit,0.0,Low risk driven primarily by supplier reliability and lead-time uncertainty.,0.025,P4 - Monitor,Maintain policy,Limited benefit,0,0.1043,Low,Maintain current inventory policy. The policy reduces inventory exposure by 0.30 inventory days while maintaining the modeled service outcome.,Limited modeled improvement,MONITOR: Maintain current policy unless operating conditions materially change.,5
P00339,Personal Care,Seasonal,Low,Demand Volatility,0.95,30,873,3862,8540,0.9967,0.0027,691,19.02,18340.86,0.9,680.0,3669.0,8540.0,30.0,0.9877,0.0164,2561.0,16.97,35873.99,24.0,204960.0,0.0,0.0,-1870.0,17533.13,-17533.13,-2.05,-0.009,-193.0,Maintain current inventory policy,-0.009,-2.7062,-0.1078,0.0,0.0,-0.2211,Inventory reduction,Service deterioration,Limited financial benefit,0.0,Low risk driven primarily by demand variability and forecast uncertainty.,0.025,P4 - Monitor,Maintain policy,Limited benefit,0,0.1973,Low,Maintain current inventory policy. The policy reduces inventory exposure by 2.05 inventory days while maintaining the modeled service outcome.,Limited modeled improvement,MONITOR: Maintain current policy unless operating conditions materially change.,5
P00356,Personal Care,Stable,Low,Demand Volatility,0.95,30,331,1504,4692,0.9995,0.0027,62,17.23,6609.25,0.9,258.0,1431.0,2346.0,15.0,0.9936,0.011,729.0,9.59,11466.27,47.0,110262.0,0.0,0.0,-667.0,4857.02,-4857.02,-7.63,-0.0058,-73.0,Reduce order quantity and increase ordering frequency,-0.0058,-10.7581,-0.4428,-2346.0,-0.5,-0.2205,Inventory reduction,Service deterioration,Limited financial benefit,0.0,Low risk driven primarily by demand variability and forecast uncertainty.,0.025,P4 - Monitor,Reduce order quantity,Limited benefit,1,0.1627,Low,Reduce order quantity and increase ordering frequency. The policy reduces inventory exposure by 7.63 inventory days while maintaining the modeled service outcome.,Limited modeled improvement,MONITOR: Maintain current policy unless operating conditions materially change.,5
P00373,Electronics,Stable,Low,Demand Volatility,0.95,30,56,247,765,0.9963,0.0055,68,17.45,2170.53,0.9,44.0,235.0,765.0,30.0,0.9935,0.0068,121.0,17.54,2704.99,24.0,18360.0,0.0,0.0,-53.0,534.46,-534.46,0.09,-0.0028,-12.0,Maintain current inventory policy,-0.0028,-0.7794,0.0052,0.0,0.0,-0.2143,Inventory increase,Service deterioration,Limited financial benefit,0.0,Low risk driven primarily by demand variability and forecast uncertainty.,0.025,P4 - Monitor,Maintain policy,Limited benefit,0,0.1303,Low,Maintain current inventory policy. The modeled economics do not indicate a strong requirement for immediate intervention.,Limited modeled improvement,MONITOR: Maintain current policy unless operating conditions materially change.,5
P00417,Home Appliances,Stable,Low,Demand Volatility,0.95,30,46,205,636,0.9984,0.0041,25,17.54,1593.87,0.9,36.0,195.0,636.0,30.0,0.997,0.0055,46.0,16.76,1770.74,24.0,15264.0,0.0,0.0,-21.0,176.87,-176.87,-0.78,-0.0014,-10.0,Maintain current inventory policy,-0.0014,-0.84,-0.0445,0.0,0.0,-0.2174,Inventory reduction,Service deterioration,Limited financial benefit,0.0,Low risk driven primarily by demand variability and forecast uncertainty.,0.025,P4 - Monitor,Maintain policy,Limited benefit,0,0.1151,Low,Maintain current inventory policy. The policy reduces inventory exposure by 0.78 inventory days while maintaining the modeled service outcome.,Limited modeled improvement,MONITOR: Maintain current policy unless operating conditions materially change.,5
P00420,Office Supplies,Trending,Low,Supplier,0.95,30,1233,4732,12349,0.9988,0.0041,355,18.61,19470.32,0.9,961.0,4460.0,18523.0,45.0,0.9972,0.0041,834.0,24.86,29203.9,16.0,296368.0,0.0,0.0,-479.0,9733.59,-9733.59,6.25,-0.0016,-272.0,Increase order quantity to reduce ordering frequency,-0.0016,-1.3493,0.3358,6174.0,0.5,-0.2206,Inventory increase,Service deterioration,Limited financial benefit,0.0,Low risk driven primarily by supplier reliability and lead-time uncertainty.,0.025,P4 - Monitor,Increase order quantity,Limited benefit,1,0.1173,Low,Increase order quantity to reduce ordering frequency. The modeled economics do not indicate a strong requirement for immediate intervention.,Limited modeled improvement,MONITOR: Maintain current policy unless operating conditions materially change.,5
P00436,Office Supplies,Trending,Low,Demand Volatility,0.95,30,171,657,1716,0.9987,0.0027,56,18.19,3239.77,0.9,133.0,619.0,2573.0,45.0,0.9977,0.0027,97.0,25.35,4269.54,16.0,41168.0,0.0,0.0,-41.0,1029.77,-1029.77,7.17,-0.001,-38.0,Increase order quantity to reduce ordering frequency,-0.001,-0.7321,0.3942,857.0,0.4994,-0.2222,Inventory increase,Service deterioration,Limited financial benefit,0.0,Low risk driven primarily by demand variability and forecast uncertainty.,0.025,P4 - Monitor,Increase order quantity,Limited benefit,1,0.1108,Low,Increase order quantity to reduce ordering frequency. The modeled economics do not indicate a strong requirement for immediate intervention.,Limited modeled improvement,MONITOR: Maintain current policy unless operating conditions materially change.,5
P00437,Electronics,Trending,Low,Supplier,0.95,30,64,244,636,0.9975,0.0041,39,18.42,1770.88,0.9,50.0,230.0,636.0,30.0,0.9952,0.0068,74.0,17.16,2067.28,24.0,15264.0,0.0,0.0,-35.0,296.4,-296.4,-1.26,-0.0023,-14.0,Maintain current inventory policy,-0.0023,-0.8974,-0.0684,0.0,0.0,-0.2188,Inventory reduction,Service deterioration,Limited financial benefit,0.0,Low risk driven primarily by supplier reliability and lead-time uncertainty.,0.025,P4 - Monitor,Maintain policy,Limited benefit,0,0.1249,Low,Maintain current inventory policy. The policy reduces inventory exposure by 1.26 inventory days while maintaining the modeled service outcome.,Limited modeled improvement,MONITOR: Maintain current policy unless operating conditions materially change.,5
P00456,Personal Care,Stable,Low,Supplier,0.95,30,228,1035,3230,0.9995,0.0014,38,16.97,4632.8,0.9,178.0,985.0,4844.0,45.0,0.9976,0.0041,185.0,23.82,7378.64,16.0,77504.0,0.0,0.0,-147.0,2745.84,-2745.84,6.85,-0.0019,-50.0,Increase order quantity to reduce ordering frequency,-0.0019,-3.8684,0.4037,1614.0,0.4997,-0.2193,Inventory increase,Service deterioration,Limited financial benefit,0.0,Low risk driven primarily by supplier reliability and lead-time uncertainty.,0.025,P4 - Monitor,Increase order quantity,Limited benefit,1,0.1205,Low,Increase order quantity to reduce ordering frequency. The modeled economics do not indicate a strong requirement for immediate intervention.,Limited modeled improvement,MONITOR: Maintain current policy unless operating conditions materially change.,5
P00476,Accessories,Stable,Low,Demand Volatility,0.95,30,183,828,2581,0.9995,0.0027,31,18.08,4020.4,0.9,143.0,788.0,2581.0,30.0,0.996,0.0082,254.0,16.85,6038.38,24.0,61944.0,0.0,0.0,-223.0,2017.98,-2017.98,-1.23,-0.0036,-40.0,Maintain current inventory policy,-0.0036,-7.1935,-0.068,0.0,0.0,-0.2186,Inventory reduction,Service deterioration,Limited financial benefit,0.0,Low risk driven primarily by demand variability and forecast uncertainty.,0.025,P4 - Monitor,Maintain policy,Limited benefit,0,0.1389,Low,Maintain current inventory policy. The policy reduces inventory exposure by 1.23 inventory days while maintaining the modeled service outcome.,Limited modeled improvement,MONITOR: Maintain current policy unless operating conditions materially change.,5
P00494,Electronics,Stable,Low,Demand Volatility,0.95,30,38,169,525,0.9969,0.0041,39,17.53,1603.53,0.9,30.0,161.0,788.0,45.0,0.9962,0.0041,48.0,24.47,1736.39,16.0,12608.0,0.0,0.0,-9.0,132.85,-132.85,6.94,-0.0007,-8.0,Increase order quantity to reduce ordering frequency,-0.0007,-0.2308,0.3959,263.0,0.501,-0.2105,Inventory increase,Service deterioration,Limited financial benefit,0.0,Low risk driven primarily by demand variability and forecast uncertainty.,0.025,P4 - Monitor,Increase order quantity,Limited benefit,1,0.1076,Low,Increase order quantity to reduce ordering frequency. The modeled economics do not indicate a strong requirement for immediate intervention.,Limited modeled improvement,MONITOR: Maintain current policy unless operating conditions materially change.,5
P00514,Accessories,Stable,Low,Supplier,0.95,30,437,1973,6145,0.9972,0.0041,421,16.58,11603.85,0.9,340.0,1876.0,6145.0,30.0,0.9943,0.0082,854.0,16.45,15879.31,24.0,147480.0,0.0,0.0,-433.0,4275.47,-4275.47,-0.13,-0.0029,-97.0,Maintain current inventory policy,-0.0029,-1.0285,-0.0078,0.0,0.0,-0.222,Inventory reduction,Service deterioration,Limited financial benefit,0.0,Low risk driven primarily by supplier reliability and lead-time uncertainty.,0.025,P4 - Monitor,Maintain policy,Limited benefit,0,0.1314,Low,Maintain current inventory policy. The policy reduces inventory exposure by 0.13 inventory days while maintaining the modeled service outcome.,Limited modeled improvement,MONITOR: Maintain current policy unless operating conditions materially change.,5
P00515,Electronics,Trending,Low,Demand Volatility,0.95,30,96,365,948,0.9977,0.0041,52,17.77,2243.39,0.9,75.0,344.0,1423.0,45.0,0.9958,0.0055,96.0,24.6,2915.68,16.0,22768.0,0.0,0.0,-44.0,672.29,-672.29,6.84,-0.0019,-21.0,Increase order quantity to reduce ordering frequency,-0.0019,-0.8462,0.3849,475.0,0.5011,-0.2188,Inventory increase,Service deterioration,Limited financial benefit,0.0,Low risk driven primarily by demand variability and forecast uncertainty.,0.025,P4 - Monitor,Increase order quantity,Limited benefit,1,0.1205,Low,Increase order quantity to reduce ordering frequency. The modeled economics do not indicate a strong requirement for immediate intervention.,Limited modeled improvement,MONITOR: Maintain current policy unless operating conditions materially change.,5
P00518,Accessories,Trending,Low,Demand Volatility,0.95,30,445,1698,4421,0.994,0.0068,650,17.77,12336.63,0.9,347.0,1600.0,4421.0,30.0,0.9853,0.0151,1578.0,16.83,21340.28,24.0,106104.0,0.0,0.0,-928.0,9003.65,-9003.65,-0.94,-0.0086,-98.0,Maintain current inventory policy,-0.0086,-1.4277,-0.0529,0.0,0.0,-0.2202,Inventory reduction,Service deterioration,Limited financial benefit,0.0,Low risk driven primarily by demand variability and forecast uncertainty.,0.025,P4 - Monitor,Maintain policy,Limited benefit,0,0.193,Low,Maintain current inventory policy. The policy reduces inventory exposure by 0.94 inventory days while maintaining the modeled service outcome.,Limited modeled improvement,MONITOR: Maintain current policy unless operating conditions materially change.,5
P00525,Accessories,Stable,Low,Supplier,0.95,30,486,2195,6834,0.9986,0.0027,229,16.96,10619.24,0.9,379.0,2088.0,6834.0,30.0,0.9978,0.0027,358.0,16.85,11857.47,24.0,164016.0,0.0,0.0,-129.0,1238.23,-1238.23,-0.11,-0.0008,-107.0,Maintain current inventory policy,-0.0008,-0.5633,-0.0065,0.0,0.0,-0.2202,Inventory reduction,Service deterioration,Limited financial benefit,0.0,Low risk driven primarily by supplier reliability and lead-time uncertainty.,0.025,P4 - Monitor,Maintain policy,Limited benefit,0,0.1086,Low,Maintain current inventory policy. The policy reduces inventory exposure by 0.11 inventory days while maintaining the modeled service outcome.,Limited modeled improvement,MONITOR: Maintain current policy unless operating conditions materially change.,5
P00542,Personal Care,Stable,Low,Demand Volatility,0.95,30,287,1302,4062,0.9986,0.0027,142,16.8,6569.87,0.9,224.0,1239.0,6093.0,45.0,0.9979,0.0041,206.0,23.97,8949.67,16.0,97488.0,0.0,0.0,-64.0,2379.8,-2379.8,7.16,-0.0006,-63.0,Increase order quantity to reduce ordering frequency,-0.0006,-0.4507,0.4262,2031.0,0.5,-0.2195,Inventory increase,Service deterioration,Limited financial benefit,0.0,Low risk driven primarily by demand variability and forecast uncertainty.,0.025,P4 - Monitor,Increase order quantity,Limited benefit,1,0.1065,Low,Increase order quantity to reduce ordering frequency. The modeled economics do not indicate a strong requirement for immediate intervention.,Limited modeled improvement,MONITOR: Maintain current policy unless operating conditions materially change.,5
P00543,Electronics,Trending,Low,Demand Volatility,0.95,30,68,257,668,0.9942,0.0068,95,17.67,2336.42,0.9,53.0,242.0,1001.0,45.0,0.9933,0.0068,109.0,24.34,2573.46,16.0,16016.0,0.0,0.0,-14.0,237.05,-237.05,6.67,-0.0009,-15.0,Increase order quantity to reduce ordering frequency,-0.0009,-0.1474,0.3775,333.0,0.4985,-0.2206,Inventory increase,Service deterioration,Limited financial benefit,0.0,Low risk driven primarily by demand variability and forecast uncertainty.,0.025,P4 - Monitor,Increase order quantity,Limited benefit,1,0.1097,Low,Increase order quantity to reduce ordering frequency. The modeled economics do not indicate a strong requirement for immediate intervention.,Limited modeled improvement,MONITOR: Maintain current policy unless operating conditions materially change.,5
P00547,Electronics,Trending,Low,Supplier,0.95,30,34,129,334,0.9964,0.0055,29,17.57,1281.45,0.9,26.0,121.0,334.0,30.0,0.9887,0.011,92.0,17.38,1907.08,24.0,8016.0,0.0,0.0,-63.0,625.63,-625.63,-0.2,-0.0077,-8.0,Maintain current inventory policy,-0.0077,-2.1724,-0.0114,0.0,0.0,-0.2353,Inventory reduction,Service deterioration,Limited financial benefit,0.0,Low risk driven primarily by supplier reliability and lead-time uncertainty.,0.025,P4 - Monitor,Maintain policy,Limited benefit,0,0.1832,Low,Maintain current inventory policy. The policy reduces inventory exposure by 0.20 inventory days while maintaining the modeled service outcome.,Limited modeled improvement,MONITOR: Maintain current policy unless operating conditions materially change.,5
P00552,Accessories,Trending,Low,Supplier,0.95,30,666,2539,6611,0.9963,0.0055,594,17.94,14445.25,0.9,519.0,2392.0,9916.0,45.0,0.9946,0.0055,864.0,24.47,19822.54,16.0,158656.0,0.0,0.0,-270.0,5377.29,-5377.29,6.53,-0.0017,-147.0,Increase order quantity to reduce ordering frequency,-0.0017,-0.4545,0.364,3305.0,0.4999,-0.2207,Inventory increase,Service deterioration,Limited financial benefit,0.0,Low risk driven primarily by supplier reliability and lead-time uncertainty.,0.025,P4 - Monitor,Increase order quantity,Limited benefit,1,0.1184,Low,Increase order quantity to reduce ordering frequency. The modeled economics do not indicate a strong requirement for immediate intervention.,Limited modeled improvement,MONITOR: Maintain current policy unless operating conditions materially change.,5
P00562,Electronics,Stable,Low,Demand Volatility,0.95,30,11,48,147,0.9992,0.0027,3,17.56,802.08,0.9,8.0,45.0,220.0,45.0,0.995,0.0055,18.0,24.05,815.65,16.0,3520.0,0.0,0.0,-15.0,13.58,-13.58,6.49,-0.0042,-3.0,Increase order quantity to reduce ordering frequency,-0.0042,-5.0,0.3696,73.0,0.4966,-0.2727,Inventory increase,Service deterioration,Limited financial benefit,0.0,Low risk driven primarily by demand variability and forecast uncertainty.,0.025,P4 - Monitor,Increase order quantity,Limited benefit,1,0.1454,Low,Increase order quantity to reduce ordering frequency. The modeled economics do not indicate a strong requirement for immediate intervention.,Limited modeled improvement,MONITOR: Maintain current policy unless operating conditions materially change.,5
P00571,Personal Care,Stable,Low,Supplier,0.95,30,143,649,2022,1.0,0.0,0,17.1,2905.19,0.9,111.0,617.0,2022.0,30.0,0.999,0.0014,49.0,16.73,3345.21,24.0,48528.0,0.0,0.0,-49.0,440.03,-440.03,-0.37,-0.001,-32.0,Maintain current inventory policy,-0.001,0.0,-0.0216,0.0,0.0,-0.2238,Inventory reduction,Service deterioration,Limited financial benefit,0.0,Low risk driven primarily by supplier reliability and lead-time uncertainty.,0.025,P4 - Monitor,Maintain policy,Limited benefit,0,0.1108,Low,Maintain current inventory policy. The policy reduces inventory exposure by 0.37 inventory days while maintaining the modeled service outcome.,Limited modeled improvement,MONITOR: Maintain current policy unless operating conditions materially change.,5
