product_id,product_name,category,subcategory,brand,demand_class,selling_price,unit_cost,base_daily_demand,gross_profit,gross_margin_pct,daily_gross_profit,annual_gross_profit,inventory_risk_score,stockout_risk,service_risk,volatility_risk,supplier_risk,excess_inventory_risk,total_lost_sales,average_daily_demand,inventory_days,fill_rate,supplier_delay_rate,average_supplier_delay,risk_class,primary_risk_driver,baseline_total_cost,optimized_total_cost,cost_savings,lost_sales_reduction,baseline_lost_sales,optimized_lost_sales,baseline_fill_rate,optimized_fill_rate,baseline_stockout_rate,optimized_stockout_rate,baseline_inventory_days,optimized_inventory_days,safety_stock_change,inventory_days_change,optimization_opportunity,anomaly_severity_score,max_anomaly_deviation,max_anomaly_z,anomaly_event_count,anomaly_count_demand_drop,anomaly_count_demand_spike,anomaly_count_normal,demand_anomaly_flag,forecast_change_pct,max_forecast_increase_pct,max_forecast_decrease_pct,forecast_change_volatility,forecast_increase_flag,forecast_decrease_flag,wape,max_wape,forecast_observations,forecast_accuracy_risk,inventory_component,stockout_component,service_component,supplier_component,volatility_component,excess_inventory_component,forecast_accuracy_component,anomaly_component,forecast_increase_component,forecast_decrease_component,forecast_change_component,demand_supply_mismatch,demand_supplier_collision,forecast_inventory_gap,uncertainty_supplier_exposure,inventory_service_collision,supplier_inventory_collision,forecast_uncertainty_collision,obsolescence_exposure,compound_risk_count,compound_risk_flag,compound_risk_score,risk_score_base,risk_score_pre_compound,risk_score,primary_risk_driver_score,secondary_risk_driver_score,lost_sales_exposure,daily_profit_exposure,thirty_day_profit_exposure,supplier_delay_exposure,forecast_increase_exposure,excess_inventory,inventory_obsolescence_exposure,estimated_financial_exposure,risk_probability,at_risk_value,service_risk_value,business_value_percentile,exposure_percentile,business_impact_score,business_impact_class,evidence_count,confidence_score,confidence_class,business_impact_adjustment,risk_score_before_business,management_priority,priority_rank,recommended_action,risk_label
P01620,OfficePro Storage 01620,Office Supplies,Storage,OfficePro,Intermittent,1900.38,1401.47,327.93,498.91,0.2625,163607.55630000003,59716758.04950001,21.2,5.5328,0.0,71.7511,58.5417,0.0,3210,113.07123287671232,24.5188,0.9611,0.5,3.583333333333333,Critical,Forecast Accuracy,11435.24,6594.11,4841.13,499.0,499.0,0.0,0.994,1.0,0.0027,0.0,25.74,23.74,538.0,-1.99,5340.13,3,1.0,120.6786,1,1,0,0,1,0.0,0,0,0.0,0,0,189.5952,456.96873343932174,12,100,21.2,5.532764888808786,0.0,58.54166666666666,71.75114006050165,0.0,100,70.3,0.0,0.0,0.0,0,1,0,1,0,0,1,0,3,1,35.0,45.593,45.593,85.29,100.0,71.75114006050165,1601501.1,163607.55630000003,4908226.689000001,586260.4101,0.0,0.0,0.0,2187761.5101,0.7235,1582845.4525,190877.4645,51.5,73.85000000000001,64.91,High,5,100.0,High,4.7,80.59,P1 - Immediate,1,Validate demand signal and supplier capacity; prepare alternate sourcing if demand persists,Critical | P1 - Immediate
P00334,Zenith Smartphones 00334,Electronics,Smartphones,Zenith,Trending,62591.08,49650.35,20.1,12940.73,0.2068,260108.673,94939665.64500001,2.3,0.6093,0.0,9.9381,4.1667,0.0,34,23.484931506849318,19.0002,0.998,0.0416666666666666,3.0,Low,Forecast Accuracy,2372.8,1551.15,821.65,94.0,94.0,0.0,0.9945,1.0,0.0068,0.0,17.73,24.51,-16.0,6.78,915.65,0,0.0737,0.1767,1,0,1,0,0,0.0,0,0,0.0,0,0,17.2366,30.700549450549442,15,20,2.3,0.6092790161021229,0.0,4.166666666666666,9.93805625653211,0.0,20,0.9053856026437068,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.4053,4.4053,4.47,20.0,9.93805625653211,439984.82,260108.673,7803260.19,780326.019,0.0,0.0,0.0,1220310.839,0.0093,11348.8908,15475.4343,65.45,58.25,61.13,High,4,88.0,High,0.06,4.41,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01213,Vertex Laptops 01213,Electronics,Laptops,Vertex,Stable,100452.96,68873.21,14.05,31579.75,0.3144,443695.48750000005,161948852.93750003,1.89,0.0,0.0,8.4305,4.1667,0.0,0,14.356164383561644,17.6077,1.0,0.0416666666666666,2.0,Low,Forecast Accuracy,1779.94,1717.24,62.7,5.0,68.0,63.0,0.9935,0.994,0.0068,0.0082,17.41,16.97,-6.0,-0.44,67.7,0,0.126,0.4577,1,0,1,0,0,0.0,0,0,0.0,0,0,15.4297,29.115646258503393,15,20,1.89,0.0,0.0,4.166666666666666,8.430489659309327,0.0,20,2.3262523996603943,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.4058,4.4058,4.47,20.0,8.430489659309327,0.0,443695.48750000005,13310864.625000002,887390.975,0.0,0.0,0.0,887390.975,0.0093,8252.7361,0.0,82.45,50.349999999999994,63.19,High,4,88.0,High,0.06,4.41,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01869,Apex Laptops 01869,Electronics,Laptops,Apex,Stable,55319.19,45423.19,26.68,9896.0,0.1789,264025.27999999997,96369227.19999999,2.2,0.1772,0.0,8.4786,5.8333,0.0,8,27.23835616438356,16.9286,0.9996,0.0416666666666666,1.0,Low,Forecast Accuracy,3040.1,2242.35,797.75,99.0,151.0,52.0,0.9924,0.9974,0.0082,0.0041,17.07,24.27,-13.0,7.2,896.75,0,0.0312,0.1445,1,0,1,0,0,0.0,0,0,0.0,0,0,16.2298,29.238578680203048,15,20,2.2,0.177219654819873,0.0,5.833333333333331,8.478632553394823,0.0,20,0.7320171127941296,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.4281,4.4281,4.47,20.0,8.478632553394823,79168.0,264025.27999999997,7920758.399999999,264025.28,0.0,0.0,0.0,343193.28,0.0093,3191.6975,3186.7867,66.0,30.4,44.64,Medium,4,88.0,High,0.04,4.43,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00018,DermaX Skincare 00018,Personal Care,Skincare,DermaX,Trending,478.94,356.65,173.92,122.29,0.2553,21268.6768,7763067.032000001,2.17,0.9639,0.0,8.1658,4.375,0.0,645,212.43835616438355,18.1007,0.9958,0.0416666666666666,2.0,Low,Forecast Accuracy,26582.61,13250.57,13332.05,1113.0,1869.0,756.0,0.9879,0.9951,0.0123,0.0055,17.16,10.57,-140.0,-6.59,14445.05,0,0.0551,0.389,1,0,1,0,0,0.0,0,0,0.0,0,0,12.8518,27.388535031847127,15,20,2.17,0.9638595722578888,0.0,4.3749999999999964,8.1658101256432,0.0,20,1.96172616674473,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.4559,4.4559,4.47,20.0,8.1658101256432,78877.05,21268.6768,638060.304,42537.3536,0.0,0.0,0.0,121414.4036,0.0094,1141.2954,2653.7845,12.0,16.25,14.55,Low,4,88.0,High,0.01,4.46,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00668,Apex Laptops 00668,Electronics,Laptops,Apex,Stable,80558.33,61881.35,23.78,18676.98,0.2318,444138.5844,162110583.306,2.53,1.5847,0.0,8.291,5.4167,0.0,111,24.2986301369863,17.0772,0.9937,0.0416666666666666,1.0,Low,Forecast Accuracy,2106.31,1879.44,226.87,38.0,67.0,29.0,0.9962,0.9984,0.0068,0.0027,17.21,24.48,-12.0,7.27,264.87,0,0.0484,0.0361,1,0,1,0,0,0.0,0,0,0.0,0,0,15.7574,28.3001808318264,15,20,2.53,1.584679281536273,0.0,5.416666666666666,8.290996292439857,0.0,20,0.19517574806015975,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.3924,4.3924,4.46,20.0,8.290996292439857,2073144.78,444138.5844,13324157.532,444138.5844,0.0,0.0,0.0,2517283.3644,0.0092,23159.007,83379.2697,82.5,76.64999999999999,78.99,High,4,88.0,High,0.07,4.39,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01881,OfficePro Paper 01881,Office Supplies,Paper,OfficePro,Stable,1519.44,1058.4,456.51,461.04,0.3034,210469.3704,76821320.19600001,3.59,0.3451,0.0,5.5218,17.7083,0.0,240,462.3835616438356,17.0323,0.9993,0.1666666666666666,1.5,Low,Supplier,30721.27,27138.08,3583.18,1002.0,1466.0,464.0,0.9957,0.9986,0.0041,0.0027,16.72,23.9,-216.0,7.18,4585.18,0,0.0113,0.3011,1,0,1,0,0,0.0,0,0,0.0,0,0,7.2148,15.18114780378326,15,0,3.59,0.3450752868660517,0.0,17.70833333333333,5.521752452887461,0.0,0,1.5089531313957902,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.425,4.425,4.46,17.71,5.521752452887461,110649.6,210469.3704,6314081.112000001,315704.0556,0.0,0.0,0.0,426353.6556,0.0093,3965.089,4489.4811,58.550000000000004,35.099999999999994,44.48,Medium,3,76.0,Medium,0.04,4.42,P4 - Routine,4,Monitor supplier performance and lead-time stability,Low | P4 - Routine
P00019,EverHome Refrigerators 00019,Home Appliances,Refrigerators,EverHome,Seasonal,66723.21,43472.91,13.68,23250.3,0.3485,318064.104,116093397.96,2.65,2.6652,0.0,10.8839,1.4583,0.0,120,14.191780821917808,17.8504,0.9884,0.0,0.0,Low,Forecast Accuracy,2928.48,1884.88,1043.59,105.0,183.0,78.0,0.9823,0.9925,0.0178,0.0096,17.56,24.83,-10.0,7.27,1148.59,0,0.0453,0.265,1,0,1,0,0,0.0,0,0,0.0,0,0,11.2807,19.5,15,20,2.65,2.665150473369652,0.0,1.4583333333333304,10.883912704261869,0.0,20,1.3384925632575964,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.3706,4.3706,4.44,20.0,10.883912704261869,2790036.0,318064.104,9541923.12,0.0,0.0,0.0,0.0,2790036.0,0.0091,25389.3276,110524.206,72.2,78.55,76.01,High,4,88.0,High,0.07,4.37,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01482,Zenith Smartphones 01482,Electronics,Smartphones,Zenith,Trending,79070.83,49889.67,4.11,29181.16,0.3691,119934.56760000001,43776117.174,2.45,0.7248,0.0,10.4792,4.375,0.0,11,4.801369863013699,18.4097,0.9969,0.0416666666666666,1.0,Low,Forecast Accuracy,953.09,691.69,261.4,13.0,18.0,5.0,0.9949,0.9986,0.0041,0.0014,18.02,25.17,-4.0,7.14,274.4,0,0.0141,0.0482,1,1,0,0,0,0.0,0,0,0.0,0,0,17.3443,30.421909696521087,15,20,2.45,0.7247962792879057,0.0,4.3749999999999964,10.47918953603489,0.0,20,0.24511490906860203,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.4019,4.4019,4.44,20.0,10.47918953603489,320992.76,119934.56760000001,3598037.0280000004,119934.5676,0.0,0.0,0.0,440927.3276,0.0092,4056.5314,11291.985,42.449999999999996,35.9,38.52,Low,4,88.0,High,0.04,4.4,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00520,Apex Laptops 00520,Electronics,Laptops,Apex,Seasonal,53052.77,38725.38,10.69,14327.39,0.2701,153159.79909999997,55903326.67149999,2.7,2.4356,0.0,11.6602,1.4583,0.0,84,10.797260273972602,17.9873,0.9893,0.0,0.0,Low,Forecast Accuracy,1293.12,1698.11,-404.99,-48.0,29.0,77.0,0.9963,0.9902,0.0041,0.0123,18.67,24.46,-8.0,5.79,0.0,0,0.0294,0.1927,1,0,1,0,0,0.0,0,0,0.0,0,0,18.3092,34.24657534246575,15,20,2.7,2.435582374267014,0.0,1.4583333333333304,11.660237138222044,0.0,20,0.9723817572354747,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.376,4.376,4.43,20.0,11.660237138222044,1203500.76,153159.79909999997,4594793.972999999,0.0,0.0,0.0,0.0,1203500.76,0.0092,11072.207,48967.6089,49.15,57.699999999999996,54.28,Medium,4,88.0,High,0.05,4.38,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01375,Vertex Laptops 01375,Electronics,Laptops,Vertex,Stable,64386.37,42243.02,4.85,22143.35,0.3439,107395.24749999998,39199265.33749999,2.12,0.5758,0.0,8.8289,4.1667,0.0,6,4.984931506849315,17.5328,0.9984,0.0416666666666666,2.0,Low,Forecast Accuracy,804.02,804.11,-0.09,0.0,3.0,3.0,0.9992,0.9992,0.0027,0.0027,17.45,17.46,-2.0,0.01,0.0,0,0.0687,0.3214,1,0,1,0,0,0.0,0,0,0.0,0,0,17.2735,29.884169884169882,15,20,2.12,0.5758393657748817,0.0,4.166666666666666,8.828919459057392,0.0,20,1.6277535441657567,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.3922,4.3922,4.42,20.0,8.828919459057392,132860.1,107395.24749999998,3221857.4249999993,214790.495,0.0,0.0,0.0,347650.595,0.0092,3198.3855,5312.2134,40.2,30.599999999999998,34.44,Low,4,88.0,High,0.03,4.39,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01543,PureLife Haircare 01543,Personal Care,Haircare,PureLife,Stable,1000.0,683.91,160.88,316.09,0.3161,50852.559199999996,18561184.108,2.61,0.7975,0.0,5.7964,10.0,0.0,297,163.04109589041096,16.8964,0.9975,0.0833333333333333,1.5,Low,Supplier,10916.67,8452.52,2464.15,475.0,475.0,0.0,0.996,1.0,0.0068,0.0,17.07,24.69,-77.0,7.62,2939.15,0,0.1267,1.6156,1,0,1,0,0,0.0,0,0,0.0,0,0,7.0397,10.870521961094969,15,0,2.61,0.7974830982705796,0.0,9.999999999999996,5.796403828692167,0.0,0,8.115835558319166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.3952,4.3952,4.42,10.0,8.115835558319166,93878.73,50852.559199999996,1525576.7759999998,76278.8388,0.0,0.0,0.0,170157.5688,0.0092,1565.4496,3806.8921,25.15,20.25,22.21,Low,3,76.0,Medium,0.02,4.4,P4 - Routine,4,Monitor supplier performance and lead-time stability,Low | P4 - Routine
P00446,ConnectX Bags 00446,Accessories,Bags,ConnectX,Trending,9881.25,7973.92,192.15,1907.33,0.193,366493.4595,133770112.7175,2.51,1.3725,0.0,9.8061,4.1667,0.0,1022,254.2958904109589,18.3957,0.9945,0.0416666666666666,2.0,Low,Forecast Accuracy,27680.02,16853.79,10826.24,1056.0,1784.0,728.0,0.9904,0.9961,0.011,0.0055,18.17,17.64,-170.0,-0.52,11882.24,0,0.0976,0.0347,1,0,1,0,0,0.0,0,0,0.0,0,0,13.8731,22.16523968881742,15,20,2.51,1.372457574212843,0.0,4.166666666666666,9.806135897599813,0.0,20,0.20271733567711692,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.3423,4.3423,4.41,20.0,9.806135897599813,1949291.26,366493.4595,10994803.785,732986.919,0.0,0.0,0.0,2682278.179,0.009,24140.5036,60530.767,76.35,77.9,77.28,High,4,88.0,High,0.07,4.34,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01055,ConnectX Bags 01055,Accessories,Bags,ConnectX,Trending,2110.98,1454.27,218.34,656.71,0.3111,143386.0614,52335912.411,2.27,0.4771,0.0,9.9877,4.1667,0.0,432,291.2821917808219,18.2358,0.998,0.0416666666666666,2.0,Low,Forecast Accuracy,22857.96,22437.94,420.02,410.0,1150.0,740.0,0.9946,0.9965,0.0068,0.0055,18.47,25.13,-196.0,6.66,830.02,0,0.0515,0.15,1,0,1,0,0,0.0,0,0,0.0,0,0,13.4541,24.79548660084626,15,20,2.27,0.477136695367503,0.0,4.166666666666666,9.987661539899156,0.0,20,0.7656440906849804,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.3683,4.3683,4.41,20.0,9.987661539899156,283698.72,143386.0614,4301581.842,286772.1228,0.0,0.0,0.0,570470.8428,0.0091,5191.2847,8739.2697,47.25,39.900000000000006,42.84,Medium,4,88.0,High,0.04,4.37,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01236,HomePro Refrigerators 01236,Home Appliances,Refrigerators,HomePro,Seasonal,117792.46,82023.52,27.89,35768.94,0.3037,997595.7366000001,364122443.859,2.77,2.4747,0.0,11.0388,2.5,0.0,231,28.64109589041096,17.7445,0.989,0.0,0.0,Low,Forecast Accuracy,4187.01,2580.51,1606.5,179.0,252.0,73.0,0.9879,0.9965,0.0096,0.0041,18.63,25.32,-20.0,6.69,1785.5,0,0.0727,0.012,1,0,1,0,0,0.0,0,0,0.0,0,0,11.9852,25.59899117276166,15,20,2.77,2.474703266233545,0.0,2.5,11.038771518580678,0.0,20,0.08201895462867617,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.3115,4.3115,4.4,20.0,11.038771518580678,8262625.14,997595.7366000001,29927872.098,0.0,0.0,0.0,0.0,8262625.14,0.0089,73537.3637,330655.1777,97.55,96.0,96.62,Very High,4,88.0,High,0.09,4.31,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01959,DermaX Haircare 01959,Personal Care,Haircare,DermaX,Trending,548.66,438.08,281.08,110.58,0.2015,31081.826399999998,11344866.636,2.51,1.6759,0.0,8.5912,4.7917,0.0,1839,351.3643835616438,17.9836,0.9928,0.0416666666666666,1.0,Low,Forecast Accuracy,43388.93,37757.68,5631.24,481.0,3008.0,2527.0,0.9883,0.9901,0.011,0.0137,18.09,16.92,-232.0,-1.17,6112.24,0,0.0371,0.086,1,0,1,0,0,0.0,0,0,0.0,0,0,10.952,24.20774647887324,15,20,2.51,1.6758743547390629,0.0,4.791666666666666,8.591197146396844,0.0,20,0.44096070470267784,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.3774,4.3774,4.4,20.0,8.591197146396844,203356.62,31081.826399999998,932454.7919999999,31081.8264,0.0,0.0,0.0,234438.4464,0.0092,2156.8337,6685.4234,16.5,24.5,21.3,Low,4,88.0,High,0.02,4.38,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00539,DermaX Oral Care 00539,Personal Care,Oral Care,DermaX,Trending,199.01,145.08,250.44,53.93,0.271,13506.2292,4929773.658,2.05,0.7439,0.0,7.9848,4.1667,0.0,730,300.35753424657537,18.2703,0.9967,0.0416666666666666,1.0,Low,Forecast Accuracy,18675.96,22535.08,-3859.12,14.0,717.0,703.0,0.9967,0.9968,0.0041,0.0055,18.15,25.15,-198.0,6.99,14.0,0,0.116,0.4135,1,0,1,0,0,0.0,0,0,0.0,0,0,12.3372,33.91642371234208,15,20,2.05,0.743895450052552,0.0,4.166666666666666,7.984846452048817,0.0,20,2.1024433772272992,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.3937,4.3937,4.4,20.0,7.984846452048817,39368.9,13506.2292,405186.876,13506.2292,0.0,0.0,0.0,52875.1292,0.0092,486.4512,1349.0152,7.75,8.3,8.08,Low,4,88.0,High,0.01,4.39,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00462,Glow Skincare 00462,Personal Care,Skincare,Glow,Seasonal,595.51,459.28,119.27,136.23,0.2288,16248.152099999998,5930575.516499999,2.14,0.2895,0.0,9.5138,4.1667,0.0,140,125.72054794520548,18.3981,0.9985,0.0416666666666666,1.0,Low,Forecast Accuracy,12518.6,11680.34,838.27,75.0,736.0,661.0,0.992,0.9928,0.011,0.0096,18.13,17.78,-85.0,-0.35,913.27,0,0.0623,0.2581,1,0,1,0,0,0.0,0,0,0.0,0,0,11.4832,31.17456579334707,15,20,2.14,0.2895316291243958,0.0,4.166666666666666,9.513797488785396,0.0,20,1.3091591786161347,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.3877,4.3877,4.4,20.0,9.513797488785396,19072.2,16248.152099999998,487444.5629999999,16248.1521,0.0,0.0,0.0,35320.3521,0.0092,324.9472,743.5739,9.4,6.35,7.57,Low,4,88.0,High,0.01,4.39,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00128,CarryPro Cables 00128,Accessories,Cables,CarryPro,Stable,15000.0,9239.45,99.03,5760.55,0.384,570467.2665,208220552.2725,1.85,0.5594,0.0,6.4297,4.7917,0.0,111,102.42328767123288,17.1037,0.9985,0.0416666666666666,1.0,Low,Forecast Accuracy,4323.6,7054.25,-2730.65,-386.0,5.0,391.0,0.9999,0.9948,0.0014,0.0096,17.93,9.49,-49.0,-8.44,0.0,0,0.0195,0.4749,1,1,0,0,0,0.0,0,0,0.0,0,0,10.9578,17.944831767202178,15,20,1.85,0.5594161524344295,0.0,4.791666666666666,6.429658422664746,0.0,20,2.380331151159686,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.3283,4.3283,4.39,20.0,6.429658422664746,639421.05,570467.2665,17114017.995,570467.2665,0.0,0.0,0.0,1209888.3165,0.009,10888.9948,25407.0002,88.85,58.099999999999994,70.4,High,4,88.0,High,0.06,4.33,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01518,TechMate Chargers 01518,Accessories,Chargers,TechMate,Stable,7323.34,6016.56,147.36,1306.78,0.1784,192567.10080000001,70286991.79200001,2.06,0.953,0.0,6.4221,5.4167,0.0,453,153.2178082191781,17.0887,0.9959,0.0416666666666666,2.0,Low,Forecast Accuracy,9381.44,8494.37,887.07,299.0,358.0,59.0,0.9968,0.9995,0.0055,0.0014,16.97,24.49,-72.0,7.52,1186.07,0,0.0692,0.3235,1,0,1,0,0,0.0,0,0,0.0,0,0,10.3143,17.34324758842443,15,20,2.06,0.952955531901682,0.0,5.416666666666666,6.422103943199355,0.0,20,1.6381650341401544,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.345,4.345,4.39,20.0,6.422103943199355,591971.34,192567.10080000001,5777013.024,385134.2016,0.0,0.0,0.0,977105.5416,0.009,8793.9499,23397.4993,56.00000000000001,52.349999999999994,53.81,Medium,4,88.0,High,0.05,4.34,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01134,Vertex Laptops 01134,Electronics,Laptops,Vertex,Trending,46513.73,38607.63,27.54,7906.1,0.17,217733.994,79472907.81,2.24,1.1416,0.0,9.9556,2.7083,0.0,109,32.6958904109589,17.6764,0.9954,0.0,0.0,Low,Forecast Accuracy,1819.58,2931.24,-1111.66,-91.0,0.0,91.0,1.0,0.9962,0.0,0.0041,18.65,24.79,-22.0,6.14,0.0,0,0.1106,0.3011,1,0,1,0,0,0.0,0,0,0.0,0,0,17.5021,30.677377333912283,15,20,2.24,1.1416099047041834,0.0,2.7083333333333304,9.955604304977976,0.0,20,1.5387538854630598,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.3266,4.3266,4.38,20.0,9.955604304977976,861764.9,217733.994,6532019.82,0.0,0.0,0.0,0.0,861764.9,0.009,7755.8841,29830.3235,59.95,49.65,53.77,Medium,4,88.0,High,0.05,4.33,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01364,CarePlus Haircare 01364,Personal Care,Haircare,CarePlus,Stable,1000.0,740.17,245.99,259.83,0.2598,63915.581699999995,23329187.320499998,3.39,0.9645,0.0,5.6699,15.0,0.0,511,250.3465753424657,16.718,0.9972,0.125,1.6666666666666667,Low,Supplier,18026.52,12939.3,5087.22,495.0,882.0,387.0,0.9952,0.9979,0.0096,0.0055,17.19,16.92,-117.0,-0.27,5582.22,0,0.0433,0.6416,1,0,1,0,0,0.0,0,0,0.0,0,0,6.3303,12.53425645463724,15,0,3.39,0.9645438798336162,0.0,15.0,5.66992270915306,0.0,0,3.22120810823619,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.357,4.357,4.38,15.0,5.66992270915306,132773.13,63915.581699999995,1917467.451,106525.9695,0.0,0.0,0.0,239299.0995,0.0091,2177.6218,5361.4762,28.849999999999998,24.9,26.48,Low,3,76.0,Medium,0.02,4.36,P4 - Routine,4,Monitor supplier performance and lead-time stability,Low | P4 - Routine
P00980,Glow Grooming 00980,Personal Care,Grooming,Glow,Stable,362.43,289.04,62.39,73.39,0.2025,4578.8021,1671262.7665,2.81,1.44,0.0,5.6247,10.2083,0.0,285,63.16575342465753,16.9085,0.9938,0.0833333333333333,1.5,Low,Supplier,3144.58,4583.04,-1438.46,-75.0,39.0,114.0,0.9992,0.9975,0.0027,0.0055,17.05,24.09,-30.0,7.03,0.0,0,0.1061,1.4935,1,0,1,0,0,0.0,0,0,0.0,0,0,6.591,17.042889390519182,15,0,2.81,1.4399915867102109,0.0,10.208333333333332,5.624724269596715,0.0,0,7.499415888275247,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.3681,4.3681,4.37,10.21,7.499415888275247,20916.15,4578.8021,137364.063,6868.2032,0.0,0.0,0.0,27784.3532,0.0091,252.8376,849.0113,1.8499999999999999,5.1,3.8,Low,3,76.0,Medium,0.0,4.37,P4 - Routine,4,Monitor supplier performance and lead-time stability,Low | P4 - Routine
P01595,PaperWorks Writing 01595,Office Supplies,Writing,PaperWorks,Trending,3320.09,2496.08,454.93,824.01,0.2482,374866.8693,136826407.2945,2.19,0.9391,0.0,8.5264,4.1667,0.0,1626,569.486301369863,18.3168,0.9961,0.0416666666666666,3.0,Low,Forecast Accuracy,44999.14,50040.07,-5040.92,435.0,2411.0,1976.0,0.9942,0.9952,0.0055,0.0055,17.81,26.23,-376.0,8.42,435.0,0,0.0342,0.2181,1,0,1,0,0,0.0,0,0,0.0,0,0,10.2782,16.73598949211908,15,20,2.19,0.9390691455840884,0.0,4.166666666666666,8.526376401848317,0.0,20,1.10083078600751,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.2923,4.2923,4.36,20.0,8.526376401848317,1339840.26,374866.8693,11246006.079,1124600.6079,0.0,0.0,0.0,2464440.8679,0.0089,21933.5237,43985.8221,77.14999999999999,75.9,76.4,High,4,88.0,High,0.07,4.29,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01386,HomePro Refrigerators 01386,Home Appliances,Refrigerators,HomePro,Stable,21964.27,13497.18,6.81,8467.09,0.3855,57660.8829,21046222.2585,3.71,1.0226,0.0,7.4961,15.2083,0.0,24,6.926027397260274,16.801,0.9953,0.125,1.6666666666666667,Low,Supplier,891.42,971.15,-79.73,-19.0,5.0,24.0,0.999,0.9953,0.0014,0.0068,17.43,23.91,-3.0,6.48,0.0,0,0.0481,0.3214,1,0,1,0,0,0.0,0,0,0.0,0,0,9.9315,16.02209944751381,15,0,3.71,1.0226287497832496,0.0,15.20833333333333,7.496090512215929,0.0,0,1.6215813598166526,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.3338,4.3338,4.35,15.21,7.496090512215929,203210.16,57660.8829,1729826.487,96101.4715,0.0,0.0,0.0,299311.6315,0.009,2693.8047,8211.2017,26.950000000000003,28.000000000000004,27.58,Low,3,76.0,Medium,0.02,4.33,P4 - Routine,4,Monitor supplier performance and lead-time stability,Low | P4 - Routine
